Bof_20200828
ANALYTICDATE	CURRENCY	CURVE_PILLAR	CURVE_PILLAR_MAT	POSITIONID_FE	DELTA	GAMMA	INSTRUMENT_FE	PORTFOLIOID_FE	REF_DATE	RISK_NATURE	UND_CCY	UNDERLYINGID_FE	UND_MARKET	TBRICKS_INSTRUMENT_ID	DIVIDEND_SENS
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | LDO0I7 | 18 SEP 20 | C | A | 7.0000000000 | XDMI | Borsa Italiana IDEM	14.376844771995465	60.4781171250294	LDO0I7	EQ_SSVOL	2020-08-28	GrandTotal				f1b51568-5eae-11ea-ab20-e774f7ed5ef3	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | FCA0X13 | 18 DEC 20 | P | A | 13.0000000000 | XDMI | Borsa Italiana IDEM	0	0	FCA0X13	EQ_SSVOL	2020-08-28	GrandTotal				4c2d2252-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CNH INDUSTRAL NV | XNYS | Reuters Elektron	0	0	CNH INDUSTRAL NV	RELATIVE09	2020-08-28	GrandTotal				251598cc-514c-11e9-b8d0-ec23cf8de3db	
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | DIN | XNYS | Reuters Elektron	0	0	DIN	RELATIVE09	2020-08-28	GrandTotal				9f5cfccc-b51c-11e9-bf70-bf2ed07e5dd9	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | SYNAPTICS INC | XNAS | Reuters Elektron	0	0	SYNAPTICS INC	RELATIVE09	2020-08-28	GrandTotal				252286e0-514c-11e9-b8d0-ec23cf8de3db	
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | PALO ALTO NETWRK | XNYS | Reuters Elektron	0	0	PALO ALTO NETWRK	RELATIVE09	2020-08-28	GrandTotal				5a76376a-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | ENI1F17 | 18 JUN 21 | C | A | 17.0000000000 | XDMI | Borsa Italiana IDEM	3.4725344465208456	8.12930789828563	ENI1F17	EQ_SSVOL	2020-08-28	GrandTotal				4c763f64-1f30-11e9-a2d0-b3645e528b7a	-0.009786091317861283
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06225 | SEDX | BIT SEDEX	-147.43639155659088	-164.13629476790197	I06225	EQ_SSVOL	2020-08-28	GrandTotal				d39c2426-5211-11ea-8640-38c7f938b954	2.259239764898488
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | MOELIS & CO | XNYS | Reuters Elektron	0	0	MOELIS & CO	RELATIVE09	2020-08-28	GrandTotal				389d1b76-5d19-11e9-92d0-7d8de20327c9	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | SPM1O2.20 | 19 MAR 21 | P | A | 2.2000000000 | XDMI | Borsa Italiana IDEM	-64897.24273418472	61309.60439168919	SPM1O2.20	EQ_SSVOL	2020-08-28	GrandTotal				f271badc-6cd3-11ea-a480-53318575c5c6	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | ENI1X8 | 17 DEC 21 | P | A | 8.0000000000 | XDMI | Borsa Italiana IDEM	0	0	ENI1X8	EQ_SSVOL	2020-08-28	GrandTotal				4c1273c6-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CLEAN ENERGY FU | XNAS | Reuters Elektron	0	0	CLEAN ENERGY FU	RELATIVE09	2020-08-28	GrandTotal				5af46c66-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Otter Tail | XNAS | Reuters Elektron	0	0	Otter Tail	RELATIVE09	2020-08-28	GrandTotal				addd3866-6767-11ea-2e30-ea699f430b9a	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | ENERGIZR HLDG | XNYS | Reuters Elektron	0	0	ENERGIZR HLDG	RELATIVE09	2020-08-28	GrandTotal				25064b88-514c-11e9-b8d0-ec23cf8de3db	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | TIT1R0.48 | 18 JUN 21 | P | A | .4800000000 | XDMI | Borsa Italiana IDEM	-259667.21600632937	1116627.0919188503	TIT1R0.48	EQ_SSVOL	2020-08-28	GrandTotal				4da23712-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | TRN0I6.60 | 18 SEP 20 | C | A | 6.6000000000 | XDMI | Borsa Italiana IDEM	108.9682846989029	512.9162398580248	TRN0I6.60	EQ_SSVOL	2020-08-28	GrandTotal				87ee6afa-ddc9-11e9-9eb0-e7766f5ef7bc	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | SAP 202012 C 120 | 18 DEC 20 | C | A | 120.0000000000 | XEUR | Eurex NTA	-4058.16688186984	-49.310644590809666	SAP 202012 C 120	EQ_SSVOL	2020-08-28	GrandTotal				f9b09724-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | TIT1L0.40 | 17 DEC 21 | C | A | .4000000000 | XDMI | Borsa Italiana IDEM	-103254.04729429133	-441766.7526782749	TIT1L0.40	EQ_SSVOL	2020-08-28	GrandTotal				4c3d53de-1f30-11e9-a2d0-b3645e528b7a	6.709254434385247
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | G1R12 | 18 JUN 21 | P | A | 12.0000000000 | XDMI | Borsa Italiana IDEM	1918.7312916511257	-668.4510626481913	G1R12	EQ_SSVOL	2020-08-28	GrandTotal				4e0bc128-1f30-11e9-a2d0-b3645e528b7a	-13.151549438565334
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | DAI 202212 C 48 | 16 DEC 22 | C | A | 48.0000000000 | XEUR | Eurex NTA	-2319.9442203222716	-108.17313855744106	DAI 202212 C 48	EQ_SSVOL	2020-08-28	GrandTotal				f546d284-1f30-11e9-a2d0-b3645e528b7a	21.739581124058382
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | UCG0X10 | 18 DEC 20 | P | A | 10.0000000000 | XDMI | Borsa Italiana IDEM	-380.15568675446275	88.22330592814902	UCG0X10	EQ_SSVOL	2020-08-28	GrandTotal				4c7b2628-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Select Energy | XNYS | Reuters Elektron	0	0	Select Energy	RELATIVE09	2020-08-28	GrandTotal				addd8686-6767-11ea-2e30-ea699f430b9a	
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Patterson-UTI Energy Inc | XNAS | Reuters Elektron	0	0	Patterson-UTI Energy Inc	RELATIVE09	2020-08-28	GrandTotal				bd19872a-b76b-11e9-8770-d68c39c0c984	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | MARKETAXESS | XNAS | Reuters Elektron	0	0	MARKETAXESS	RELATIVE09	2020-08-28	GrandTotal				251fa330-514c-11e9-b8d0-ec23cf8de3db	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | REC0I48 | 18 SEP 20 | C | A | 48.0000000000 | XDMI | Borsa Italiana IDEM	4466.450847363906	1973.9715900516358	REC0I48	EQ_SSVOL	2020-08-28	GrandTotal				8876ea1a-ddc9-11e9-9eb0-e7766f5ef7bc	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | AXA 202112 P 22 | 17 DEC 21 | P | A | 22.0000000000 | XEUR | Eurex NTA	-173.40963277081656	11.432004654273975	AXA 202112 P 22	EQ_SSVOL	2020-08-28	GrandTotal				f4b44248-1f30-11e9-a2d0-b3645e528b7a	1.183396926917446
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | ENI2X10 | 16 DEC 22 | P | A | 10.0000000000 | XDMI | Borsa Italiana IDEM	-479162.0606937373	71578.2329458379	ENI2X10	EQ_SSVOL	2020-08-28	GrandTotal				991e6d54-494d-11e9-9970-3027219c6795	3688.023392917905
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06107 | SEDX | BIT SEDEX	-167.50977916524562	-213.75241173355255	I06107	EQ_SSVOL	2020-08-28	GrandTotal				d3db63e8-5211-11ea-8640-38c7f938b954	2.7127120279128727
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | DTE 202212 P 10 | 16 DEC 22 | P | A | 10.0000000000 | XEUR | Eurex NTA	1435.188147870404	-383.6761869485218	DTE 202212 P 10	EQ_SSVOL	2020-08-28	GrandTotal				f54b5ec6-1f30-11e9-a2d0-b3645e528b7a	-8.524127092813805
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Syneos | XNAS | Reuters Elektron	0	0	Syneos	RELATIVE09	2020-08-28	GrandTotal				7c7475b8-7292-11ea-187a-fadc422fa991	
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | American States Water | XNYS | Reuters Elektron	0	0	American States Water	RELATIVE09	2020-08-28	GrandTotal				cb0b5fb5-5e31-11ea-c63d-036902a9a7a0	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | AGL0U5.60 | 18 SEP 20 | P | A | 5.6000000000 | XDMI | Borsa Italiana IDEM	-996.943982877226	23.9605677162146	AGL0U5.60	EQ_SSVOL	2020-08-28	GrandTotal				758b994c-5c53-11ea-a7c0-339eae0b4931	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | ORANGE | XPAR | Euronext Optiq	229945	0	ORANGE	EQ_SSVOL	2020-08-28	GrandTotal				efa43110-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | OPT_EPC ENEL JULY22 CALL100 - 4642 | 07 JUL 22 | C | E | 4.8613000000 | XXXX | Internal	-1970143.7551261443	-156018.30143270097	OPT_EPC ENEL JULY22 CALL100 - 4642	EQ_SSVOL	2020-08-28	GrandTotal				bbf51e1c-9e9d-11ea-a0a0-6b77645bee53	8185.575159803851
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | MADRIGAL PHARMA | XNAS | Reuters Elektron	0	0	MADRIGAL PHARMA	RELATIVE09	2020-08-28	GrandTotal				5ac579e2-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | TAPESTRY INC | XNYS | Reuters Elektron	0	0	TAPESTRY INC	RELATIVE09	2020-08-28	GrandTotal				5a6677e4-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | ENI0U8.60 | 18 SEP 20 | P | A | 8.6000000000 | XDMI | Borsa Italiana IDEM	-26065.567642871476	11991.740026463105	ENI0U8.60	EQ_SSVOL	2020-08-28	GrandTotal				f481d0f0-4654-11ea-8e40-bbe3d66bc088	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | PriceSmart | XNAS | Reuters Elektron	0	0	PriceSmart	RELATIVE09	2020-08-28	GrandTotal				e56e6f80-9137-11ea-00f0-e933d4114fb1	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | ARCH CAPITAL GP | XNAS | Reuters Elektron	0	0	ARCH CAPITAL GP	RELATIVE09	2020-08-28	GrandTotal				7d29c0e2-5151-11e9-b8d0-ec23cf8de3db	
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | VENTAS INC | XNYS | Reuters Elektron	0	0	VENTAS INC	RELATIVE09	2020-08-28	GrandTotal				5aee3404-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | TIT0X0.52 | 18 DEC 20 | P | A | .5200000000 | XDMI | Borsa Italiana IDEM	86958.77327429871	-250778.68560339356	TIT0X0.52	EQ_SSVOL	2020-08-28	GrandTotal				4c6012e8-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | OPT_EPC ENI AUG22 CNP 3Y FLOOR - 4690 | 13 AUG 21 | C | E | .1000000000 | XXXX | Internal	-1558322.9502	0	OPT_EPC ENI AUG22 CNP 3Y FLOOR - 4690	EQ_SSVOL	2020-08-28	GrandTotal				5223fbde-aef6-11ea-8700-3d076c78611f	4918.387727401455
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | SPM0X2 | 18 DEC 20 | P | A | 2.0000000000 | XDMI | Borsa Italiana IDEM	-4439.512730945548	6555.77145593417	SPM0X2	EQ_SSVOL	2020-08-28	GrandTotal				9833d2f8-494d-11e9-9970-3027219c6795	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06180 | SEDX | BIT SEDEX	0	0	I06180	EQ_SSVOL	2020-08-28	GrandTotal				d39a8f26-5211-11ea-8640-38c7f938b954	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | First Busey Corp | XNAS | Reuters Elektron	0	0	First Busey Corp	RELATIVE09	2020-08-28	GrandTotal				575b73a0-a2fb-11e9-a750-26b21923e0d9	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Owl Rock Capital Corp | XNYS | Reuters Elektron	0	0	Owl Rock Capital Corp	RELATIVE09	2020-08-28	GrandTotal				927156ec-fca7-11e9-2d5c-5ff4b45da19b	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | First Hawaiian Inc | XNAS | Reuters Elektron	0	0	First Hawaiian Inc	RELATIVE09	2020-08-28	GrandTotal				0ca97cfa-b2bc-11e9-91f0-9ad9265c7cb4	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | NJR | XNYS | Reuters Elektron	0	0	NJR	RELATIVE09	2020-08-28	GrandTotal				24bb4834-322a-11ea-cbd3-f569ed533d96	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Newpark Resources | XNYS | Reuters Elektron	0	0	Newpark Resources	RELATIVE09	2020-08-28	GrandTotal				a8930ef8-62f9-11ea-1b75-a65fc2c3ea9a	
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Mantech | XNAS | Reuters Elektron	0	0	Mantech	RELATIVE09	2020-08-28	GrandTotal				53d05501-99f9-11ea-2035-75c86b6be38f	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | VO3 202012 C 170 | 18 DEC 20 | C | A | 170.0000000000 | XEUR | Eurex NTA	1141.8930074294253	81.25281532438908	VO3 202012 C 170	EQ_SSVOL	2020-08-28	GrandTotal				704fdb8a-ff94-11e9-bf90-2c33283b2cf8	-46.69021489773328
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | MOTOROLA SOL USD | XNYS | Reuters Elektron	0	0	MOTOROLA SOL USD	RELATIVE09	2020-08-28	GrandTotal				5a835440-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | IDEX | XNYS | Reuters Elektron	0	0	IDEX	RELATIVE09	2020-08-28	GrandTotal				250989c4-514c-11e9-b8d0-ec23cf8de3db	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | TIT | MTAA | BIT MTA	-87830413	0	TIT	EQ_SSVOL	2020-08-28	GrandTotal				ef9e0240-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | UCG0I10.50 | 18 SEP 20 | C | A | 10.5000000000 | XDMI | Borsa Italiana IDEM	-14.05816531427843	-34.51700901000611	UCG0I10.50	EQ_SSVOL	2020-08-28	GrandTotal				883f945c-ddc9-11e9-9eb0-e7766f5ef7bc	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | ATL0V13 | 16 OCT 20 | P | A | 13.0000000000 | XDMI | Borsa Italiana IDEM	-2512.3614183406808	976.6279222852808	ATL0V13	EQ_SSVOL	2020-08-28	GrandTotal				47a11214-ca4e-11ea-bfb0-7047c6039bd4	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | MCFT | XNAS | Reuters Elektron	0	0	MCFT	RELATIVE09	2020-08-28	GrandTotal				7d9a53de-ad36-11e9-a010-dbedd71ff5a9	
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Inphi Corp | XNYS | Reuters Elektron	0	0	Inphi Corp	RELATIVE09	2020-08-28	GrandTotal				c493c05c-70c5-11e9-af90-75f0e38bb8a4	
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | OPT_EPC ENI SEP25 P95 - 5214 | 26 SEP 25 | P | E | 13.3070000000 | XXXX | Internal	4139341.691754982	-197538.76875527605	OPT_EPC ENI SEP25 P95 - 5214	EQ_SSVOL	2020-08-28	GrandTotal				bc7ed152-9e9d-11ea-a0a0-6b77645bee53	-80270.28715860484
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | UCG0X12 | 18 DEC 20 | P | A | 12.0000000000 | XDMI | Borsa Italiana IDEM	2806.887777059091	-206.92075863326315	UCG0X12	EQ_SSVOL	2020-08-28	GrandTotal				4c319cd8-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I05981 | SEDX | BIT SEDEX	-85.89707500465802	-2107.7173429945906	I05981	EQ_SSVOL	2020-08-28	GrandTotal				405bdf60-1659-11ea-b3f0-689a4e2fd020	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | BAY 202012 P 56 | 18 DEC 20 | P | A | 56.0000000000 | XEUR | Eurex NTA	-84896.0927962064	6253.253733324465	BAY 202012 P 56	EQ_SSVOL	2020-08-28	GrandTotal				7b9f57c2-81d1-11e9-b010-3b20a323c5a3	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | SRG0I4.80 | 18 SEP 20 | C | A | 4.8000000000 | XDMI | Borsa Italiana IDEM	44.02260115532152	370.830452168999	SRG0I4.80	EQ_SSVOL	2020-08-28	GrandTotal				88a98d76-ddc9-11e9-9eb0-e7766f5ef7bc	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | ENI0I10.50 | 18 SEP 20 | C | A | 10.5000000000 | XDMI | Borsa Italiana IDEM	9.578466026950716	61.53687434248444	ENI0I10.50	EQ_SSVOL	2020-08-28	GrandTotal				8887ff62-ddc9-11e9-9eb0-e7766f5ef7bc	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Dolby Laboratories | XNYS | Reuters Elektron	0	0	Dolby Laboratories	RELATIVE09	2020-08-28	GrandTotal				131af090-33ae-11ea-3e50-4399b127fdaa	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | SPRINT CORPORN USD | XNYS | Reuters Elektron	0	0	SPRINT CORPORN USD	RELATIVE09	2020-08-28	GrandTotal				5a97e734-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | ENEL0L8.20 | 18 DEC 20 | C | A | 8.2000000000 | XDMI | Borsa Italiana IDEM	971.854535258538	1039.3646320667997	ENEL0L8.20	EQ_SSVOL	2020-08-28	GrandTotal				0134066e-2554-11ea-af50-2dba816f6810	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | UCG0X11 | 18 DEC 20 | P | A | 11.0000000000 | XDMI | Borsa Italiana IDEM	-438.3332783457708	57.672065015114086	UCG0X11	EQ_SSVOL	2020-08-28	GrandTotal				4c255982-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | IQIYI ADS REP 7 | XNAS | Reuters Elektron	0	0	IQIYI ADS REP 7	RELATIVE09	2020-08-28	GrandTotal				5a3ab0fa-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | ARTHUR J GALLAGR | XNYS | Reuters Elektron	0	0	ARTHUR J GALLAGR	RELATIVE09	2020-08-28	GrandTotal				5af371b2-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | LOWES COMPANIES | XNYS | Reuters Elektron	0	0	LOWES COMPANIES	RELATIVE09	2020-08-28	GrandTotal				5ad68034-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | DOLLAR GNRL CORP | XNYS | Reuters Elektron	0	0	DOLLAR GNRL CORP	RELATIVE09	2020-08-28	GrandTotal				5a5aa43c-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | L BRANDS INC | XNYS | Reuters Elektron	0	0	L BRANDS INC	RELATIVE09	2020-08-28	GrandTotal				5aa19efa-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CARLYLE GROUP UN | XNAS | Reuters Elektron	0	0	CARLYLE GROUP UN	RELATIVE09	2020-08-28	GrandTotal				5b2363c2-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | G0X13.50 | 18 DEC 20 | P | A | 13.5000000000 | XDMI | Borsa Italiana IDEM	-6817.607573942983	2615.2798593247508	G0X13.50	EQ_SSVOL	2020-08-28	GrandTotal				fa4bc83e-382f-11ea-b980-c857a3eb4fce	11.060924731663757
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | SPM1C2.80 | 19 MAR 21 | C | A | 2.8000000000 | XDMI | Borsa Italiana IDEM	-11089.705330185683	-48670.68284475597	SPM1C2.80	EQ_SSVOL	2020-08-28	GrandTotal				f27238ea-6cd3-11ea-a480-53318575c5c6	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I05720 | SEDX | BIT SEDEX	0	0	I05720	EQ_SSVOL	2020-08-28	GrandTotal				a37a2c92-d5e9-11e9-ba50-35a1ce420b26	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | ENI0I8.40 | 18 SEP 20 | C | A | 8.4000000000 | XDMI | Borsa Italiana IDEM	-6842.789275203465	-16548.700344305078	ENI0I8.40	EQ_SSVOL	2020-08-28	GrandTotal				74bfc77e-579c-11ea-9e80-7a2e2d6fbb3b	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06467 | SEDX | BIT SEDEX	-645.9831494029687	-598.6036684806044	I06467	EQ_SSVOL	2020-08-28	GrandTotal				b3a70096-90e6-11ea-b430-b3e2b66d25c3	5.245252100893882
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Coeur Mining Inc | XNYS | Reuters Elektron	0	0	Coeur Mining Inc	RELATIVE09	2020-08-28	GrandTotal				5a3c55c2-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | ATARA BIOTHERAP | XNAS | Reuters Elektron	0	0	ATARA BIOTHERAP	RELATIVE09	2020-08-28	GrandTotal				5a91bbd4-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | HUNTSMAN | XNYS | Reuters Elektron	0	0	HUNTSMAN	RELATIVE09	2020-08-28	GrandTotal				7d206312-5151-11e9-b8d0-ec23cf8de3db	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | PKX | XNYS | Reuters Elektron	0	0	PKX	RELATIVE09	2020-08-28	GrandTotal				24ba5dd4-322a-11ea-cbd3-f569ed533d96	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | SQUARE INC. A | XNYS | Reuters Elektron	0	0	SQUARE INC. A	RELATIVE09	2020-08-28	GrandTotal				5a6e845c-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | VEEVA SYSTEMS C | XNYS | Reuters Elektron	0	0	VEEVA SYSTEMS C	RELATIVE09	2020-08-28	GrandTotal				5af6db18-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Virtus Investment Partners Inc | XNAS | Reuters Elektron	0	0	Virtus Investment Partners Inc	RELATIVE09	2020-08-28	GrandTotal				b02c27e4-4690-11ea-aa30-26a51b335ab2	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | LVMH | XPAR | Euronext Optiq	-12200	0	LVMH	EQ_SSVOL	2020-08-28	GrandTotal				efa01314-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | G2L13 | 16 DEC 22 | C | A | 13.0000000000 | XDMI | Borsa Italiana IDEM	-5295.264039140359	-1278.0142081103882	G2L13	EQ_SSVOL	2020-08-28	GrandTotal				98160d72-494d-11e9-9970-3027219c6795	39.16041695703143
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | BMED0X6.60 | 18 DEC 20 | P | A | 6.6000000000 | XDMI | Borsa Italiana IDEM	-10540.250937955312	7096.706899611381	BMED0X6.60	EQ_SSVOL	2020-08-28	GrandTotal				002bc430-419e-11ea-b220-308f739b1ffe	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | ROY 202012 P 9 | 18 DEC 20 | P | A | 9.0000000000 | XEUR | Eurex NTA	-4073.184253023468	2308.7259681466	ROY 202012 P 9	EQ_SSVOL	2020-08-28	GrandTotal				c1cb6f2a-6429-11ea-8920-6da714109c7c	5.448909934271939
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | FIVE BELOW INC | XNAS | Reuters Elektron	0	0	FIVE BELOW INC	RELATIVE09	2020-08-28	GrandTotal				5ae6b53a-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | TIT0L0.44 | 18 DEC 20 | C | A | .4400000000 | XDMI | Borsa Italiana IDEM	-15117.668791218384	-173137.0678334666	TIT0L0.44	EQ_SSVOL	2020-08-28	GrandTotal				4d4f3d96-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Equities | Common/Ordinary shares | TOTAL | XPAR | Euronext Optiq	-327500	0	TOTAL	EQSSVOLOTC	2020-08-28	GrandTotal				ef9c7be6-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Equities | Common/Ordinary shares | TRN | MTAA | BIT MTA	2360000	0	TRN	EQSSVOLOTC	2020-08-28	GrandTotal				efa1a24c-1f2a-11e9-a2d0-b3645e528b7a	0
