INSTRUMENTID_FE	REF_DATE	MARKET	RIC0	SYMBOL	SEDOL	MKT_SETTL_CONV	EXCHANGE_MARKET_CODE	FINAL_SETTLEMENT_DAYS	FIID	SSL_FEID	SSL_SNAPSHOT_DATE	MARKET_NAME	F_IS_PRIMARY
FTMIB FEB24 C0 BOND | 30 JAN 24 | C | E | .0001000000	20200831	XXXX	26759337			2		1	O_79e32120-62b4-11e9-b160-4ad6f9df0bf5_FTMIB FEB24 C0 BOND | 30 JAN 24 | C | E | .0001000000_TBRX	TBRX	30200831	Internal	Y
WSCF	20200831	XAIM	852510	WSCF		2		2	L_S_4b8f91e4-01f3-11ea-ade0-0187e19062a0_WSCF_TBRX	TBRX	30200831	BIT MTA	Y
TIT1R0.24 | 18 JUN 21 | P | A | .2400000000	20200831	XDMI	xJ:IZA5	TIT		1		2	O_4d7e627e-1f30-11e9-a2d0-b3645e528b7a_TIT1R0.24 | 18 JUN 21 | P | A | .2400000000_TBRX	TBRX	30200831	Borsa Italiana IDEM	Y
SD3E OCT25 C100 BOND | 29 OCT 25 | C | E | 1893.1900000000	20200831	XXXX	26212452			2		2	O_88658b66-62b4-11e9-b160-4ad6f9df0bf5_SD3E OCT25 C100 BOND | 29 OCT 25 | C | E | 1893.1900000000_TBRX	TBRX	30200831	Internal	Y
OEDV 202312 P 2100 | 15 DEC 23 | P | E | 2100.0000000000	20200831	XEUR	3682792	OEDV		2		2	O_ff76cdd6-1f30-11e9-a2d0-b3645e528b7a_OEDV 202312 P 2100 | 15 DEC 23 | P | E | 2100.0000000000_TBRX	TBRX	30200831	Eurex NTA	Y
SERI	20200831	XLOM	152829	SERI	BF0Q251	2		2	L_S_efa11278-1f2a-11e9-a2d0-b3645e528b7a_SERI_TBRX	TBRX	30200831	LSE Millennium	N
AVIS BUDGET	20200831	XLON	147540	CAR		2		2	L_S_5a97940a-1f2e-11e9-a2d0-b3645e528b7a_AVIS BUDGET_TBRX	TBRX	30200831	LSE Millennium	N
CERT SD3E NOV25 BDT CALL50 6Y | 25 NOV 24 | C | E | 952.7500000000	20200831	XXXX	26253477			2		2	O_8114db96-62b4-11e9-b160-4ad6f9df0bf5_CERT SD3E NOV25 BDT CALL50 6Y | 25 NOV 24 | C | E | 952.7500000000_TBRX	TBRX	30200831	Internal	Y
BOSTON PPTY	20200831	XNYS	BXP.N	BXP		2		2	L_S_5a69ed70-1f2e-11e9-a2d0-b3645e528b7a_BOSTON PPTY_TBRX	TBRX	30200831	Reuters Elektron	Y
5_GAS FEB25 CALL 11.87 OTC - EPSILON | 11 FEB 25 | C | E | 11.8700000000	20200831	XXXX	26855305			1		5	O_c12543ae-7710-11e9-9400-98972329be46_5_GAS FEB25 CALL 11.87 OTC - EPSILON | 11 FEB 25 | C | E | 11.8700000000_TBRX	TBRX	30200831	OTC Derivatives	Y
ELIS	20200831	XPAR	1155311	ELIS	BYXWQK2	2		2	L_S_6e4ae89c-1f2b-11e9-a2d0-b3645e528b7a_ELIS_TBRX	TBRX	30200831	Euronext Optiq	Y
UCG1C11.50 | 19 MAR 21 | C | A | 11.5000000000	20200831	XDMI	xs:IEUC	UCG		1		2	O_429d475e-6e66-11ea-9690-7ace7c43a1ba_UCG1C11.50 | 19 MAR 21 | C | A | 11.5000000000_TBRX	TBRX	30200831	Borsa Italiana IDEM	Y
WTSPA	20200831	XAIM	836622	WTSPA		2		2	L_S_efa37ff4-1f2a-11e9-a2d0-b3645e528b7a_WTSPA_TBRX	TBRX	30200831	BIT MTA	Y
ECOLAB INC	20200831	XNYS	ECL.N	ECL		2		2	L_S_5ab9c52a-1f2e-11e9-a2d0-b3645e528b7a_ECOLAB INC_TBRX	TBRX	30200831	Reuters Elektron	Y
G1O14 | 19 MAR 21 | P | A | 14.0000000000	20200831	XDMI	zA:I5P6	G		1		2	O_ef854ef6-6cd3-11ea-a480-53318575c5c6_G1O14 | 19 MAR 21 | P | A | 14.0000000000_TBRX	TBRX	30200831	Borsa Italiana IDEM	Y
Grupo Aeroportuario del Sureste SAB de CV	20200831	XNYS	ASR.N	ASR		2		2	L_S_2584698c-514c-11e9-b8d0-ec23cf8de3db_Grupo Aeroportuario del Sureste SAB de CV_TBRX	TBRX	30200831	Reuters Elektron	Y
BAMI0L1.75 | 18 DEC 20 | C | A | 1.7500000000	20200831	XDMI	Eb:I493	BAMI		1		2	O_ff44c0a0-2553-11ea-af50-2dba816f6810_BAMI0L1.75 | 18 DEC 20 | C | A | 1.7500000000_TBRX	TBRX	30200831	Borsa Italiana IDEM	Y
OPT_DJGT SEP20 CATM - 3549 | 03 SEP 20 | C | E | 220.8500000000	20200831	XXXX	30678666	3549		2		5	O_bb383e78-9e9d-11ea-a0a0-6b77645bee53_OPT_DJGT SEP20 CATM - 3549 | 03 SEP 20 | C | E | 220.8500000000_TBRX	TBRX	30200831	Internal	Y
RANGE RESOURCES CORP	20200831	XNYS	USD:N:4:US75281A1097	RRC		2		2	L_S_5adf14ec-1f2e-11e9-a2d0-b3645e528b7a_RANGE RESOURCES CORP_TBRX	TBRX	30200831	Virtu	N
FCA0U12 | 18 SEP 20 | P | A | 12.0000000000	20200831	XDMI	tN:IDX9	FCA		1		2	O_8843d12a-ddc9-11e9-9eb0-e7766f5ef7bc_FCA0U12 | 18 SEP 20 | P | A | 12.0000000000_TBRX	TBRX	30200831	Borsa Italiana IDEM	Y
DJ GBL TITANS	20200831	XNYS	.DJGT			2		2	L_S_7d16d46e-5151-11e9-b8d0-ec23cf8de3db_DJ GBL TITANS_TBRX	TBRX	30200831	Reuters Elektron	Y
HUYA ADR CL A O	20200831	XLON	150105	0YB1	BYVR256	2		2	L_S_5af20aac-1f2e-11e9-a2d0-b3645e528b7a_HUYA ADR CL A O_TBRX	TBRX	30200831	LSE Millennium	N
VIPSHOP HOLD LTD	20200831	XLON	146809	VIPS		2		2	L_S_5a3c1922-1f2e-11e9-a2d0-b3645e528b7a_VIPSHOP HOLD LTD_TBRX	TBRX	30200831	LSE Millennium	N
I06401	20200831	SEDX	864560	I06401		2		2	L_S_b3cd6218-90e6-11ea-b430-b3e2b66d25c3_I06401_TBRX	TBRX	30200831	BIT SEDEX	Y
OPT_SD3E NOV21 CATM - 4761 | 09 NOV 21 | C | E | 1921.1400000000	20200831	XXXX	30678806	4761		2		2	O_bc1f09f2-9e9d-11ea-a0a0-6b77645bee53_OPT_SD3E NOV21 CATM - 4761 | 09 NOV 21 | C | E | 1921.1400000000_TBRX	TBRX	30200831	Internal	Y
FED RLTY INV TR	20200831	XNYS	FRT.N	FRT		2		2	L_S_5b222a5c-1f2e-11e9-a2d0-b3645e528b7a_FED RLTY INV TR_TBRX	TBRX	30200831	Reuters Elektron	Y
UNA	20200831	ETLX	20777	UNA		2		2	L_S_ef9ee804-1f2a-11e9-a2d0-b3645e528b7a_UNA_TBRX	TBRX	30200831	EuroTLX Equities	N
ENI1F16 | 18 JUN 21 | C | A | 16.0000000000	20200831	XXXX	zp:IQU4	ENI		1		2	O_4cf049d0-1f30-11e9-a2d0-b3645e528b7a_ENI1F16 | 18 JUN 21 | C | A | 16.0000000000_TBRX	TBRX	30200831	Internal	N
ENI2L10 | 16 DEC 22 | C | A | 10.0000000000	20200831	XDMI	zp:ICJ5	ENI		1		2	O_9829f6b6-494d-11e9-9970-3027219c6795_ENI2L10 | 16 DEC 22 | C | A | 10.0000000000_TBRX	TBRX	30200831	Borsa Italiana IDEM	Y
SICIT GROUP	20200831	XXXX	819840	SICT		2		2	L_S_ef9f6702-1f2a-11e9-a2d0-b3645e528b7a_SICIT GROUP_TBRX	TBRX	30200831	Internal	N
SD3E JAN25 P100 BOND | 29 JAN 25 | P | E | 2148.6800000000	20200831	XXXX	24334424			2		2	O_79dc767c-62b4-11e9-b160-4ad6f9df0bf5_SD3E JAN25 P100 BOND | 29 JAN 25 | P | E | 2148.6800000000_TBRX	TBRX	30200831	Internal	Y
AMD EUR	20200831	ETLX	501095	AMD-U		2		2	L_S_efa2c19a-1f2a-11e9-a2d0-b3645e528b7a_AMD EUR_TBRX	TBRX	30200831	EuroTLX Equities	N
ALIBABA GRP ADR	20200831	XLON	145311	BABA		2		2	L_S_5abab1f6-1f2e-11e9-a2d0-b3645e528b7a_ALIBABA GRP ADR_TBRX	TBRX	30200831	LSE Millennium	N
EP3 SD3E OCT24 BDT	20200831	XXXX				2		2	L_S_342e7072-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E OCT24 BDT_TBRX	TBRX	30200831	Bloomberg	N
RAYMOND JAMES	20200831	XLON	146268	RJF		2		2	L_S_5a94bcf8-1f2e-11e9-a2d0-b3645e528b7a_RAYMOND JAMES_TBRX	TBRX	30200831	LSE Millennium	N
SPDR S&P MTL&MNG	20200831	ARCX	USD:P:4:US78464A7550	XME		2		2	L_S_7d2807a2-5151-11e9-b8d0-ec23cf8de3db_SPDR S&P MTL&MNG_TBRX	TBRX	30200831	Virtu	N
ENEL0X4.40 | 18 DEC 20 | P | A | 4.4000000000	20200831	XXXX	zc:I3Y4	ENEL		1		2	O_4c72bb00-1f30-11e9-a2d0-b3645e528b7a_ENEL0X4.40 | 18 DEC 20 | P | A | 4.4000000000_TBRX	TBRX	30200831	Internal	N
BANCO SANTANDER	20200831	MTAH	839344	SAN		2		2	L_S_efa40a8c-1f2a-11e9-a2d0-b3645e528b7a_BANCO SANTANDER_TBRX	TBRX	30200831	BIT MTA	N
BANCO SANTANDER	20200831	XXXX	EUR:MC:4:ES0113900J37	SAN		2		2	L_S_efa40a8c-1f2a-11e9-a2d0-b3645e528b7a_BANCO SANTANDER_TBRX	TBRX	30200831	Internal	N
BANK OF AMERICA USD	20200831	XNYS	USD:N:4:US0605051046	BAC		2		2	L_S_250141f6-514c-11e9-b8d0-ec23cf8de3db_BANK OF AMERICA USD_TBRX	TBRX	30200831	Virtu	N
AGL	20200831	XLON	24853	AGL	B28F7L0	2		2	L_S_efa2462a-1f2a-11e9-a2d0-b3645e528b7a_AGL_TBRX	TBRX	30200831	LSE Millennium	N
SX5E FEB22 C100 BOND PKB | 14 FEB 22 | C | E | 3488.0800000000	20200831	XXXX	17468009			2		5	O_7f323405-62b4-11e9-b160-4ad6f9df0bf5_SX5E FEB22 C100 BOND PKB | 14 FEB 22 | C | E | 3488.0800000000_TBRX	TBRX	30200831	Internal	Y
TELEFONICA	20200831	XETR	2505155	TEF		2		2	L_S_ef9f3a5c-1f2a-11e9-a2d0-b3645e528b7a_TELEFONICA_TBRX	TBRX	30200831	Xetra T7	N
TELEFONICA	20200831	XXXX	EUR:MC:4:ES0178430E18	TEF		2		2	L_S_ef9f3a5c-1f2a-11e9-a2d0-b3645e528b7a_TELEFONICA_TBRX	TBRX	30200831	Internal	N
TIT0X0.35 | 18 DEC 20 | P | A | .3500000000	20200831	XDMI	xJ:IBN6	TIT		1		2	O_f4a69a48-4654-11ea-8e40-bbe3d66bc088_TIT0X0.35 | 18 DEC 20 | P | A | .3500000000_TBRX	TBRX	30200831	Borsa Italiana IDEM	Y
FRESEN MED CARE	20200831	XXXX	31642	FME		2		2	L_S_efa3cce8-1f2a-11e9-a2d0-b3645e528b7a_FRESEN MED CARE_TBRX	TBRX	30200831	Internal	N
VINCI	20200831	XETR	2505182	SGEF-U		2		2	L_S_efa1d5aa-1f2a-11e9-a2d0-b3645e528b7a_VINCI_TBRX	TBRX	30200831	Xetra T7	N
Liberty Oilfield Services	20200831	XNYS	USD:N:4:US53115L1044	LBRT		2		2	L_S_a8924ba7-62f9-11ea-1b75-a65fc2c3ea9a_Liberty Oilfield Services_TBRX	TBRX	30200831	Virtu	N
HWLTT PCKRD ENTP	20200831	XNYS	HPE.N	HPE		2		2	L_S_7d2043c8-5151-11e9-b8d0-ec23cf8de3db_HWLTT PCKRD ENTP_TBRX	TBRX	30200831	Reuters Elektron	Y
G0I13 | 18 SEP 20 | C | A | 13.0000000000	20200831	XDMI	zA:IK56	G		1		2	O_06f799fc-e4dc-11e9-a670-969e6de33b26_G0I13 | 18 SEP 20 | C | A | 13.0000000000_TBRX	TBRX	30200831	Borsa Italiana IDEM	Y
SX6E SEP22 CATM | 12 SEP 22 | C | E | 249.2400000000	20200831	XXXX	21151246			2		2	O_833ca8ae-62b4-11e9-b160-4ad6f9df0bf5_SX6E SEP22 CATM | 12 SEP 22 | C | E | 249.2400000000_TBRX	TBRX	30200831	Internal	Y
BYG FEB24 CALL 16.585 OTC - EPSILON | 12 FEB 24 | C | E | 16.5850000000	20200831	XXXX	26855282			1		5	O_c12408ea-7710-11e9-9400-98972329be46_BYG FEB24 CALL 16.585 OTC - EPSILON | 12 FEB 24 | C | E | 16.5850000000_TBRX	TBRX	30200831	OTC Derivatives	Y
SKYWORKS SOLUTNS	20200831	XNAS	SWKS.O	SWKS		2		2	L_S_5ad3c538-1f2e-11e9-a2d0-b3645e528b7a_SKYWORKS SOLUTNS_TBRX	TBRX	30200831	Reuters Elektron	Y
FTMIB NOV24 C100 BOND | 06 NOV 24 | C | E | 21219.1400000000	20200831	XXXX	27526003			2		1	O_b23f01a4-7710-11e9-9400-98972329be46_FTMIB NOV24 C100 BOND | 06 NOV 24 | C | E | 21219.1400000000_TBRX	TBRX	30200831	Internal	Y
SD3E MAR25 C100 BOND | 26 MAR 25 | C | E | 2006.9100000000	20200831	XXXX	24690644			2		2	O_835894f6-62b4-11e9-b160-4ad6f9df0bf5_SD3E MAR25 C100 BOND | 26 MAR 25 | C | E | 2006.9100000000_TBRX	TBRX	30200831	Internal	Y
FCA	20200831	XETR	2506265	FCA	BRK0FV4	2		2	L_S_ef9d4c92-1f2a-11e9-a2d0-b3645e528b7a_FCA_TBRX	TBRX	30200831	Xetra T7	N
FCA	20200831	XXXX	FCA	FCA	BRK0FV4	2		2	L_S_ef9d4c92-1f2a-11e9-a2d0-b3645e528b7a_FCA_TBRX	TBRX	30200831	Internal	N
MOELLER MAERSK B	20200831	XLON	115231	MAERSKb		2		2	L_S_5a4dea26-1f2e-11e9-a2d0-b3645e528b7a_MOELLER MAERSK B_TBRX	TBRX	30200831	LSE Millennium	N
FCA0X16 | 18 DEC 20 | P | A | 16.0000000000	20200831	XXXX	tN:I399	FCA		1		2	O_4c65f910-1f30-11e9-a2d0-b3645e528b7a_FCA0X16 | 18 DEC 20 | P | A | 16.0000000000_TBRX	TBRX	30200831	Internal	N
SX5E DEC21 CCAP | 23 DEC 21 | C | E | 4507.4208000000	20200831	XXXX	19630748			2		5	O_7f39688c-62b4-11e9-b160-4ad6f9df0bf5_SX5E DEC21 CCAP | 23 DEC 21 | C | E | 4507.4208000000_TBRX	TBRX	30200831	Internal	Y
EPC SX5E MAR24 FID	20200831	XXXX	845904			2		2	L_S_9cf553e0-522e-11e9-afe0-b874ad24a6c7_EPC SX5E MAR24 FID_TBRX	TBRX	30200831	Internal	N
Select Energy	20200831	XNYS	WTTR.N	WTTR		2		2	L_S_addd8686-6767-11ea-2e30-ea699f430b9a_Select Energy_TBRX	TBRX	30200831	Reuters Elektron	Y
ENT5 202212 P 8 | 15 DEC 22 | P | A | 8.0000000000	20200831	XEUR	2847108	ENT5		2		2	O_f53338a0-1f30-11e9-a2d0-b3645e528b7a_ENT5 202212 P 8 | 15 DEC 22 | P | A | 8.0000000000_TBRX	TBRX	30200831	Eurex NTA	Y
FEXD 202012 | DEC 20	20200831	XEUR	966	FEXD		2		2	L_S_f3731ee0-1f30-11e9-a2d0-b3645e528b7a_FEXD 202012 | DEC 20_TBRX	TBRX	30200831	Eurex NTA	Y
SD3E NOV21 PATM | 23 NOV 21 | P | E | 1937.7400000000	20200831	XXXX	19466173			2		5	O_718353f6-62b4-11e9-b160-4ad6f9df0bf5_SD3E NOV21 PATM | 23 NOV 21 | P | E | 1937.7400000000_TBRX	TBRX	30200831	Internal	Y
MICRON TECH USD	20200831	XLON	145785	MU		2		2	L_S_5b15da18-1f2e-11e9-a2d0-b3645e528b7a_MICRON TECH USD_TBRX	TBRX	30200831	LSE Millennium	N
ZIMMER HOLDINGS	20200831	XNYS	ZBH.N	ZBH		2		2	L_S_36683c04-5ab8-11e9-9720-4e7c81754902_ZIMMER HOLDINGS_TBRX	TBRX	30200831	Reuters Elektron	Y
EP CED FTMIB JAN25 C50 6Y | 29 JAN 25 | C | E | 9885.7750000000	20200831	XXXX	26768655			2		5	O_7d3a10ae-62b4-11e9-b160-4ad6f9df0bf5_EP CED FTMIB JAN25 C50 6Y | 29 JAN 25 | C | E | 9885.7750000000_TBRX	TBRX	30200831	Internal	Y
G2L13 | 16 DEC 22 | C | A | 13.0000000000	20200831	XXXX	zA:IAM5	G		1		2	O_98160d72-494d-11e9-9970-3027219c6795_G2L13 | 16 DEC 22 | C | A | 13.0000000000_TBRX	TBRX	30200831	Internal	N
OPT_SD3E MAR22 PATM - 3707 | 29 MAR 22 | P | E | 1825.7100000000	20200831	XXXX	30678691	3707		2		5	O_bb72e6ea-9e9d-11ea-a0a0-6b77645bee53_OPT_SD3E MAR22 PATM - 3707 | 29 MAR 22 | P | E | 1825.7100000000_TBRX	TBRX	30200831	Internal	Y
ENI1R5.20 | 18 JUN 21 | P | A | 5.2000000000	20200831	XXXX	zp:I5B5	ENI		1		2	O_a83257b6-39b6-11e9-aa00-490041a9bcec_ENI1R5.20 | 18 JUN 21 | P | A | 5.2000000000_TBRX	TBRX	30200831	Internal	N
Steel Dynamics	20200831	XNAS	STLD.O	STLD		2		2	L_S_95565ad2-8387-11e9-9de0-fb7987b2f81e_Steel Dynamics_TBRX	TBRX	30200831	Reuters Elektron	Y
RESTAURANT GP	20200831	XLON	5940	RTN	B0YG1K0	2		2	L_S_fa79a650-ad5b-11e9-a010-dbedd71ff5a9_RESTAURANT GP_TBRX	TBRX	30200831	LSE Millennium	Y
SIEMENS	20200831	XXSC	DE0007236101	SIE		2		2	L_S_ef9f9150-1f2a-11e9-a2d0-b3645e528b7a_SIEMENS_TBRX	TBRX	30200831	Internal	N
SX5E DEC21 CATM | 23 DEC 21 | C | E | 3314.2800000000	20200831	XXXX	19630746			2		5	O_7f391968-62b4-11e9-b160-4ad6f9df0bf5_SX5E DEC21 CATM | 23 DEC 21 | C | E | 3314.2800000000_TBRX	TBRX	30200831	Internal	Y
SD3E MAR22 P95 | 29 MAR 22 | P | E | 1734.4245000000	20200831	XXXX	20312700			2		5	O_8753f42e-62b4-11e9-b160-4ad6f9df0bf5_SD3E MAR22 P95 | 29 MAR 22 | P | E | 1734.4245000000_TBRX	TBRX	30200831	Internal	Y
Cloudflare	20200831	XNYS	NET.N	NET		2		2	L_S_746e1eb6-a990-11ea-252a-4520942be29c_Cloudflare_TBRX	TBRX	30200831	Reuters Elektron	Y
OESX 202312 C 3200 | 15 DEC 23 | C | E | 3200.0000000000	20200831	XEUR	696494	OESX		2		2	O_f449f5dc-1f30-11e9-a2d0-b3645e528b7a_OESX 202312 C 3200 | 15 DEC 23 | C | E | 3200.0000000000_TBRX	TBRX	30200831	Eurex NTA	Y
SRS	20200831	XZIM		SRS	B28LQ22	2		2	L_S_ef9cd910-1f2a-11e9-a2d0-b3645e528b7a_SRS_TBRX	TBRX	30200831	Proxy Structured	N
NMI Holdings Inc	20200831	XNAS	USD:O:4:US6292093050	NMIH		2		2	L_S_ea3867f3-eff2-11e9-8a76-689ad0275c8f_NMI Holdings Inc_TBRX	TBRX	30200831	Virtu	N
CAMPBELL SOUP CO	20200831	XNYS	CPB.N	CPB		2		2	L_S_5ad383fc-1f2e-11e9-a2d0-b3645e528b7a_CAMPBELL SOUP CO_TBRX	TBRX	30200831	Reuters Elektron	Y
I06349	20200831	SEDX	864421	I06349		2		2	L_S_b3f48050-90e6-11ea-b430-b3e2b66d25c3_I06349_TBRX	TBRX	30200831	BIT SEDEX	Y
TIT0J0.36 | 16 OCT 20 | C | A | .3600000000	20200831	XDMI	xJ:I287	TIT		1		2	O_43862296-ca4e-11ea-bfb0-7047c6039bd4_TIT0J0.36 | 16 OCT 20 | C | A | .3600000000_TBRX	TBRX	30200831	Borsa Italiana IDEM	Y
I06407	20200831	SEDX	864563	I06407		2		2	L_S_b3a090e4-90e6-11ea-b430-b3e2b66d25c3_I06407_TBRX	TBRX	30200831	BIT SEDEX	Y
FRESENIUS	20200831	MTAH	797724	FRE		2		2	L_S_ef9d0dd6-1f2a-11e9-a2d0-b3645e528b7a_FRESENIUS_TBRX	TBRX	30200831	BIT MTA	N
SINCLAIR BRD A	20200831	XNAS	USD:O:4:US8292261091	SBGI		2		2	L_S_25222196-514c-11e9-b8d0-ec23cf8de3db_SINCLAIR BRD A_TBRX	TBRX	30200831	Virtu	N
BFF	20200831	XLON	142934	BFF	BZ0VVX7	2		2	L_S_ef9f8d7c-1f2a-11e9-a2d0-b3645e528b7a_BFF_TBRX	TBRX	30200831	LSE Millennium	N
OESX 202212 C 3500 | 16 DEC 22 | C | E | 3500.0000000000	20200831	XEUR	620937	OESX		2		2	O_f4490e9c-1f30-11e9-a2d0-b3645e528b7a_OESX 202212 C 3500 | 16 DEC 22 | C | E | 3500.0000000000_TBRX	TBRX	30200831	Eurex NTA	Y
MFA Financial 	20200831	XNYS	MFA.N	MFA		2		2	L_S_a8877637-62f9-11ea-1b75-a65fc2c3ea9a_MFA Financial _TBRX	TBRX	30200831	Reuters Elektron	Y
OESX 202112 C 3300 | 17 DEC 21 | C | E | 3300.0000000000	20200831	XEUR	534957	OESX		2		2	O_f448d968-1f30-11e9-a2d0-b3645e528b7a_OESX 202112 C 3300 | 17 DEC 21 | C | E | 3300.0000000000_TBRX	TBRX	30200831	Eurex NTA	Y
I06469	20200831	SEDX	864461	I06469		2		2	L_S_b3b75202-90e6-11ea-b430-b3e2b66d25c3_I06469_TBRX	TBRX	30200831	BIT SEDEX	Y
ENI0X10 | 18 DEC 20 | P | A | 10.0000000000	20200831	XXXX	zp:IRI4	ENI		1		2	O_4c1e683e-1f30-11e9-a2d0-b3645e528b7a_ENI0X10 | 18 DEC 20 | P | A | 10.0000000000_TBRX	TBRX	30200831	Internal	N
ALIBABA GRP ADR	20200831	XNYS	BABA.K			2		2	L_S_aa73f15a-ea74-11e9-8640-e8110ba6ab01_ALIBABA GRP ADR_TBRX	TBRX	30200831	Reuters Elektron	Y
ENEL0X6.40 | 18 DEC 20 | P | A | 6.4000000000	20200831	XDMI	zc:IJX4	ENEL		1		2	O_4d67aa84-1f30-11e9-a2d0-b3645e528b7a_ENEL0X6.40 | 18 DEC 20 | P | A | 6.4000000000_TBRX	TBRX	30200831	Borsa Italiana IDEM	Y
MEOG	20200831	XXXX	20729	MEOG-U		2		2	L_S_e33e33e8-1f2b-11e9-a2d0-b3645e528b7a_MEOG_TBRX	TBRX	30200831	Internal	N
ESTX SD 30 PR	20200831	PROS				2		2	L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX	TBRX	30200831	Proxy Volatility	N
DLG	20200831	XLON	25984	DLG	B28GQ49	2		2	L_S_efa37054-1f2a-11e9-a2d0-b3645e528b7a_DLG_TBRX	TBRX	30200831	LSE Millennium	N
TI FLUID	20200831	XLON	144565	TIFS	BYQB9V8	2		2	L_S_5ad5c806-1f2e-11e9-a2d0-b3645e528b7a_TI FLUID_TBRX	TBRX	30200831	LSE Millennium	Y
OESX 202112 C 2800 | 17 DEC 21 | C | E | 2800.0000000000	20200831	XEUR	27744	OESX		2		2	O_f3835a4e-1f30-11e9-a2d0-b3645e528b7a_OESX 202112 C 2800 | 17 DEC 21 | C | E | 2800.0000000000_TBRX	TBRX	30200831	Eurex NTA	Y
TD AMERITRADE HOLDING CORP	20200831	XNYS	AMTD.N	AMTD		2		2	L_S_5aefcb5c-1f2e-11e9-a2d0-b3645e528b7a_TD AMERITRADE HOLDING CORP_TBRX	TBRX	30200831	Reuters Elektron	Y
SEMPRA ENERGY	20200831	XNYS	USD:N:4:US8168511090	SRE		2		2	L_S_5a771b44-1f2e-11e9-a2d0-b3645e528b7a_SEMPRA ENERGY_TBRX	TBRX	30200831	Virtu	N
BOSS	20200831	XLON	126076	BOSS		2		2	L_S_e33556a6-1f2b-11e9-a2d0-b3645e528b7a_BOSS_TBRX	TBRX	30200831	LSE Millennium	N
OPT_DDAXK MAY23 CCAP - 4144 | 29 MAY 23 | C | E | 242.1252000000	20200831	XXXX	30678751	4144		2		2	O_bbc728c2-9e9d-11ea-a0a0-6b77645bee53_OPT_DDAXK MAY23 CCAP - 4144 | 29 MAY 23 | C | E | 242.1252000000_TBRX	TBRX	30200831	Internal	Y
ATL I17.5 - OTC FONDAZIONE CRT | 18 SEP 20 | C | E | 17.5000000000	20200831	XXXX	30991957			2		2	O_2e2402f0-c680-11ea-8c40-680d419ed860_ATL I17.5 - OTC FONDAZIONE CRT | 18 SEP 20 | C | E | 17.5000000000_TBRX	TBRX	30200831	OTC Derivatives	Y
BJAS WHLSL CLB	20200831	XNYS	BJ.N	BJ		2		2	L_S_2515b4d8-514c-11e9-b8d0-ec23cf8de3db_BJAS WHLSL CLB_TBRX	TBRX	30200831	Reuters Elektron	Y
SX5E DEC21 P100 BOND | 23 DEC 21 | P | E | 3314.2800000000	20200831	XXXX	19630744			2		5	O_7f38d66a-62b4-11e9-b160-4ad6f9df0bf5_SX5E DEC21 P100 BOND | 23 DEC 21 | P | E | 3314.2800000000_TBRX	TBRX	30200831	Internal	Y
UCG	20200831	XETR	2505810	UCG	BD7Y8B2	2		2	L_S_efa29670-1f2a-11e9-a2d0-b3645e528b7a_UCG_TBRX	TBRX	30200831	Xetra T7	Y
INW	20200831	XLON	137803	INW	BYW6XK4	2		2	L_S_ef9cc48e-1f2a-11e9-a2d0-b3645e528b7a_INW_TBRX	TBRX	30200831	LSE Millennium	N
Glaukos	20200831	XNYS	GKOS.N	GKOS		2		2	L_S_058f2f86-1cf0-11ea-460e-8c12ac19b09b_Glaukos_TBRX	TBRX	30200831	Reuters Elektron	Y
EP3 G SEPT20 PUT ATM | 25 SEP 20 | P | E | 10.9200000000	20200831	XXXX	21224906			2		2	O_851be91e-62b4-11e9-b160-4ad6f9df0bf5_EP3 G SEPT20 PUT ATM | 25 SEP 20 | P | E | 10.9200000000_TBRX	TBRX	30200831	Internal	Y
CryoLife	20200831	XNYS	USD:N:4:US2289031005	CRY		2		2	L_S_e2f2df01-4f35-11ea-0522-f1d79e91b88a_CryoLife_TBRX	TBRX	30200831	Virtu	N
OSRAM	20200831	XLON	131304	OSR-U		2		2	L_S_efa354de-1f2a-11e9-a2d0-b3645e528b7a_OSRAM_TBRX	TBRX	30200831	LSE Millennium	N
SX5E JAN24 P100 BOND | 24 JAN 24 | P | E | 3159.4300000000	20200831	XXXX	26772365			2		2	O_7e7e8a1c-62b4-11e9-b160-4ad6f9df0bf5_SX5E JAN24 P100 BOND | 24 JAN 24 | P | E | 3159.4300000000_TBRX	TBRX	30200831	Internal	Y
EVONIK	20200831	MTAH	797728	EVK		2		2	L_S_efa1e57c-1f2a-11e9-a2d0-b3645e528b7a_EVONIK_TBRX	TBRX	30200831	BIT MTA	N
OPT_SX5E MAY25 CCAP - 5002 | 13 MAY 25 | C | E | 4401.5140000000	20200831	XXXX	30678861	5002		2		2	O_bc700e1a-9e9d-11ea-a0a0-6b77645bee53_OPT_SX5E MAY25 CCAP - 5002 | 13 MAY 25 | C | E | 4401.5140000000_TBRX	TBRX	30200831	Internal	Y
SD3E NOV26 PATM | 18 NOV 26 | P | E | 2072.2600000000	20200831	XXXX	28975554			2		2	O_048ec3ba-0c3d-11ea-a960-70eafec178a3_SD3E NOV26 PATM | 18 NOV 26 | P | E | 2072.2600000000_TBRX	TBRX	30200831	Internal	Y
