Bof_20200828
DEALID_FE	DESCRIPTION	F_ISLISTED	INSTRUMENT_FE	INSTRUMENTID_FE	TBRICKS_INSTRUMENT_ID	ISIN	ISSUERID	MFAMILY	MGROUP	MTYPE	PHASE	PORTFOLIOID	REF_DATE	SEC_CATEGORY	SEC_GROUP	SEC_TYPE	TYPOLOGY	PRICE_MULTIPLIER	CFI_CODE	USE_VOLATILITY_SURFACE	CUSTOM_UNIQUE_ID	BASE_PRICE_MULTIPLIER	SUMMATION_GROUP	CFI_VARIANT_NAME	INSTRUMENTNUM_FE
-1		Y	SX6E MAR23 P PROT	SX6E MAR23 P PROT | 29 MAR 23 | P | E | 247.1995000000	7d8ffaf0-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y		1	SX6E	Put	
-1	GAP ORD	Y	GAP INC COM	GAP INC COM	5ad76e72-1f2e-11e9-a2d0-b3645e528b7a	US3647601083	0B6857	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	GAP	Equity share	
-1		Y	OPT_CERT SD3E APR26 BDT C66.66 6Y - 4954	OPT_CERT SD3E APR26 BDT C66.66 6Y - 4954 | 24 APR 25 | C | E | 1363.5535000000	bc6377f4-9e9d-11ea-a0a0-6b77645bee53			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SD3E	Call	
-1	HELLOFRESH	Y	HFG	HFG	e35d2e9c-1f2b-11e9-a2d0-b3645e528b7a	DE000A161408	HelloFresh SE	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	HFG	Equity share	
-1	EAST WEST BANCP	Y	EAST WEST BANCP	EAST WEST BANCP	251d1aa2-514c-11e9-b8d0-ec23cf8de3db	US27579R1041		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	EWCB	Equity share	
-1		Y	Masonite International	Masonite International	f49f9dd3-00a0-11ea-df70-ef7e106750b0	CA5753851099		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	DOOR	Equity share	
-1	MIBO1X19000	Y	MIBO1X19000	MIBO1X19000 | 17 DEC 21 | P | E | 19000.0000000000	4cfc8d26-1f30-11e9-a2d0-b3645e528b7a	IT0013502056		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		2.5	OPEICS	Y		1	FTMIB	Put	
-1		Y	SX5E MAY24 P100 BOND	SX5E MAY24 P100 BOND | 08 MAY 24 | P | E | 3361.0500000000	bbf047ee-7710-11e9-9400-98972329be46			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y		1	SX5E	Put	
-1		Y	OPT_STXE OCT21 PATM - 3587	OPT_STXE OCT21 PATM - 3587 | 26 OCT 21 | P | E | 3418.2300000000	bb497bde-9e9d-11ea-a0a0-6b77645bee53			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y		1	SX5E	Put	
-1	OEXD 202312 C 95	Y	OEXD 202312 C 95	OEXD 202312 C 95 | 15 DEC 23 | C | E | 95.0000000000	ff722768-1f30-11e9-a2d0-b3645e528b7a	DE000C23RKE8		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		100	OCEFCS	Y		1	FEXD	Call	
-1		Y	SX6E SEP22 C141 CAP	SX6E SEP22 C141 CAP | 12 SEP 22 | C | E | 351.4284000000	833ceb02-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SX6E	Call	
-1	CAMDEN PROPERTY	Y	CAMDEN PROPERTY	CAMDEN PROPERTY	25030edc-514c-11e9-b8d0-ec23cf8de3db	US1331311027		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	CPT	Equity share	
-1		Y	CORE LABORATORIES	CORE LABORATORIES	f83e97ed-2d70-11ea-f47a-e4f7cfc1999a	NL0000200384		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	CLB	Equity share	
-1		Y	Draganfly	Draganfly	17411923-849f-11ea-8dd0-b0d0ff814489	CA26142Q1063		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	DFLYF	Equity share	
-1	MAISONS DU MONDE	Y	MAISONS DU MONDE	MAISONS DU MONDE	6e4bbb0a-1f2b-11e9-a2d0-b3645e528b7a	FR0013153541	0A9054	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESVUFN	N		1	MDM	Equity share	
-1	BI G0,1SLC21E070920	Y	I05697	I05697	a3883242-d5e9-11e9-ba50-35a1ce420b26	IT0005383812	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWECCE	Y		1	G	Call warrant	
-1		Y	SX5E OCT23 C ATM	SX5E OCT23 C ATM | 08 SEP 23 | C | E | 3326.6000000000	7e941b2a-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SX5E	Call	
-1	CAC 40 DE1 5000P	Y	CAC 40 DE1 5000P	CAC 40 DE1 5000P | 17 DEC 21 | P | E | 5000.0000000000	7dac65ce-5151-11e9-b8d0-ec23cf8de3db	FRENX0549175		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		10	OPEICS	Y		1	PXA	Put	
-1	BI CW CALL FTSE MIB 19000 E 180920	Y	I06341	I06341	b3df8470-90e6-11ea-b430-b3e2b66d25c3	IT0005408940	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	FTMIB	Call warrant	
-1	VALLOUREC	Y	VALLOUREC	VALLOUREC	6e4586a4-1f2b-11e9-a2d0-b3645e528b7a	FR0000120354	0A0683	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESVUFN	N		1	VAC	Equity share	
-1	STXE 600 BSRS PR	Y	STXE 600 BSRS PR	STXE 600 BSRS PR	7d18609a-5151-11e9-b8d0-ec23cf8de3db	EU0009658624		Equities	Referential Instruments	Indices	0		2020-08-28	Indices	Equities	Referential Instruments		1	TIXXXX	N		1	SXPP	Index	
-1	A2SG 202112	Y	A2SG 202112	A2SG 202112 | DEC 21	f39a1f40-1f30-11e9-a2d0-b3645e528b7a	DE000C0JK8F0		Equities	Futures	Financial Futures	0		2020-08-28	Financial Futures	Equities	Futures		1000	FFVCSX	N		1	A1SD	Dividend futures	
-1	AXA 202012 P 16	Y	AXA 202012 P 16	AXA 202012 P 16 | 18 DEC 20 | P | A | 16.0000000000	f47617ac-1f30-11e9-a2d0-b3645e528b7a	DE000P8B2XM6		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		100	OPASPS	Y		1	AXA	Put	
-1	ENSCO CL A ORD	Y	VALARIS	VALARIS	5ab8bc5c-1f2e-11e9-a2d0-b3645e528b7a	GB00BJVJZD68	0B6294	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	VAL	Equity share	
-1	ARCONIC	Y	ARCONIC EUR	ARCONIC EUR	3416d372-1f2e-11e9-a2d0-b3645e528b7a	US03965L1008	Arconic Inc.	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	ARNC	Equity share	
-1		Y	SD3E JAN25 P95	SD3E JAN25 P95 | 29 JAN 25 | P | E | 2041.2460000000	79de33e0-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y		1	SD3E	Put	
-1	VF ORD	Y	VF CORP	VF CORP	5ab2a236-1f2e-11e9-a2d0-b3645e528b7a	US9182041080	0A7976	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	VFC	Equity share	
-1	FSTH 202009	Y	FSTH 202009	FSTH 202009 | SEP 20	499a2436-254c-11ea-af50-2dba816f6810	DE000C4SA7S2		Equities	Futures	Financial Futures	0		2020-08-28	Financial Futures	Equities	Futures		50	FFICSX	Y		1	SXDP	Financial future	
-1	BI CW CALL RENAULT 30 E 010321	Y	I06486	I06486	b3c791a8-90e6-11ea-b430-b3e2b66d25c3	IT0005410391	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	RNL	Call warrant	
-1	MRNA Sep0 50.0 P	Y	MRNA Sep0 50.0 P	MRNA Sep0 50.0 P | 18 SEP 20 | P | A | 50.0000000000	33c4e886-c834-11ea-92f0-ac69e18de7f7			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		100	OPASPX	Y		1	MRNA	Put	
-1		Y	SX6E JUL26 P100 BOND	SX6E JUL26 P100 BOND | 29 JUL 26 | P | E | 323.2900000000	a38508d2-b353-11e9-b550-9403f430e0d1			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y		1	SX6E	Put	
-1	BILIBILI ADS	Y	BILIBILI INC ADS	BILIBILI INC ADS	5a44aec0-1f2e-11e9-a2d0-b3645e528b7a	US0900401060	0G7970	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	BILI	Equity share	
-1	BI CW CALL BANCO BPM 1,45 E 071220	Y	I06409	I06409	b3a598aa-90e6-11ea-b430-b3e2b66d25c3	IT0005409625	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	BAMI	Call warrant	
-1		Y	Aurora Cannabis	Aurora Cannabis	1310422f-33ae-11ea-3e50-4399b127fdaa	CA05156X8843		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	ACB	Equity share	
-1		Y	Steel Dynamics	Steel Dynamics	95565ad2-8387-11e9-9de0-fb7987b2f81e	US8581191009		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	STLD	Equity share	
-1		Y	EPC SX5E MAR24 P100 BOND	EPC SX5E MAR24 P100 BOND | 25 MAR 24 | P | E | 3300.4800000000	8232bdcc-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y		1	SX5E	Put	
-1	BI TIT0,1SLC0,62E071220	Y	I05717	I05717	a37e6b54-d5e9-11e9-ba50-35a1ce420b26	IT0005384257	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWECCE	Y		1	TIT	Call warrant	
-1		Y	LAFARGEHOLCIM	LAFARGEHOLCIM	25335aec-514c-11e9-b8d0-ec23cf8de3db	CH0012214059		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	HOLN	Equity share	
-1	BI CW CALL AZIMUT 25,5 E 070920	Y	I05885	I05885	40734a1a-1659-11ea-b3f0-689a4e2fd020	IT0005392474	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	AZM	Call warrant	
-1	AMBU B ORD	Y	AMBU B	AMBU B	5af4c0d0-1f2e-11e9-a2d0-b3645e528b7a	DK0060946788	0A2904	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	AMBUb	Equity share	
-1	IBERDROLA	Y	IBERDROLA	IBERDROLA	efa07020-1f2a-11e9-a2d0-b3645e528b7a	ES0144580Y14	IBERDROLA	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	IBE	Equity share	
-1		Y	Charles River Laboratories Intl	Charles River Laboratories Intl	ba18bc60-f1a2-11e9-02de-25b9bfb72bbc	US1598641074		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	CRL	Equity share	
-1		Y	SD3E JAN25 C100 BOND	SD3E JAN25 C100 BOND | 29 JAN 25 | C | E | 2148.6800000000	79dc5642-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SD3E	Call	
-1	HOLOGIC ORD	Y	HOLOGIC INC	HOLOGIC INC	5aacc708-1f2e-11e9-a2d0-b3645e528b7a	US4364401012	0C4810	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	HOLX	Equity share	
-1		Y	EPC ENEL JULY22 PUT95	EPC ENEL JULY22 PUT95 | 07 JUL 22 | P | E | 4.6183000000	76f4542a-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y		1	ENEL	Put	
-1	SES	Y	SES	SES	6e47ff06-1f2b-11e9-a2d0-b3645e528b7a	LU0088087324	0D3291	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	SES	Equity share	
-1	EUSKALTEL ORD	Y	EUSKALTEL/AC 3,00	EUSKALTEL/AC 3,00	5a60cd44-1f2e-11e9-a2d0-b3645e528b7a	ES0105075008	0A8340	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	EKTL	Equity share	
-1	8ES DEC0 4000 C	Y	8ES DEC0 4000 C	8ES DEC0 4000 C | 18 DEC 20 | C | A | 4000.0000000000	999600aa-d18a-11ea-a100-402102c1e5a3			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		50	OCAFPS	Y		1	SPX	Call	
-1	TILRAY INC	Y	TILRAY INC	TILRAY INC	5a36f3f2-1f2e-11e9-a2d0-b3645e528b7a	US88688T1007	0G9611	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	TLRY	Equity share	
-1	AEROVIRONMENT	Y	AEROVIRONMENT	AEROVIRONMENT	7d302392-5151-11e9-b8d0-ec23cf8de3db	US0080731088		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	AVAV	Equity share	
-1	TRN0I6.20	Y	TRN0I6.20	TRN0I6.20 | 18 SEP 20 | C | A | 6.2000000000	8817c38c-ddc9-11e9-9eb0-e7766f5ef7bc	IT0016078674		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1000	OCASPS	Y		1	TRN	Call	
-1		N	ENI L12 Dec23 - OTC - STRUTT	ENI L12 Dec23 - OTC - STRUTT | 15 DEC 23 | C | E | 12.0000000000	3e2771f8-d966-11e9-b2f0-5dd386df89f3			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXPX	Y	IT0003132476	1	ENI	Call	28433918
-1		N	0_EUR_SELDIV L2000 23 - OTC JPM	0_EUR_SELDIV L2000 23 - OTC JPM | 15 DEC 23 | C | E | 2000.0000000000	bb3a2644-7710-11e9-9400-98972329be46			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXPX	Y	SD3E	1	SD3E	Call	25715828
-1		Y	OPT_EPC ENI AUG22 PUT90 - 4690	OPT_EPC ENI AUG22 PUT90 - 4690 | 10 AUG 22 | P | E | 14.4900000000	e1868586-aef5-11ea-8700-3d076c78611f			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y		1	ENI	Put	
-1		Y	OPT_EP CED FTMIB JAN25 C50 4Y - 4842	OPT_EP CED FTMIB JAN25 C50 4Y - 4842 | 25 JAN 23 | C | E | 9885.7750000000	bc411eb6-9e9d-11ea-a0a0-6b77645bee53			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	FTMIB	Call	
-1	ALTERYX CL A OR	Y	ALTERYX CL A OR	ALTERYX CL A OR	5b24fe80-1f2e-11e9-a2d0-b3645e528b7a	US02156B1035	0C7234	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	AYX	Equity share	
-1		Y	SD3E MAR26 C0 BOND	SD3E MAR26 C0 BOND | 26 MAR 26 | C | E | .0001000000	11697eae-e03c-11e9-a220-4100c975c478			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SD3E	Call	
-1		N	ENI FEB21 CALL 7.675 OTC - EPSILON	ENI FEB21 CALL 7.675 OTC - EPSILON | 11 FEB 21 | C | E | 7.6750000000	c11e4400-7710-11e9-9400-98972329be46			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	IT0003132476	1	ENI	Call	26855165
-1	FCA0X7.20	Y	FCA0X7.20	FCA0X7.20 | 18 DEC 20 | P | A | 7.2000000000	4cf0f56a-1f30-11e9-a2d0-b3645e528b7a	IT0014335985		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		500	OPASPS	Y		1	FCA	Put	
-1	CARREFOUR	Y	CARREFOUR	CARREFOUR	efa25142-1f2a-11e9-a2d0-b3645e528b7a	FR0000120172	CARREFOUR	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESVUFN	N		1	CAR	Equity share	
-1	BI BPE0,1SLC4E070920	Y	I05700	I05700	a37e59d4-d5e9-11e9-ba50-35a1ce420b26	IT0005383879	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWECCE	Y		1	BPE	Call warrant	
-1		N	ENI I10 - OTC MODENAFONDAC	ENI I10 - OTC MODENAFONDAC | 18 SEP 20 | C | E | 10.0000000000	23bad1d6-b537-11ea-87b0-5d49e26b18bc			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	IT0003132476	1	ENI	Call	30874038
-1		Y	EPC ENI SEP25 P100 BOND	EPC ENI SEP25 P100 BOND | 26 SEP 25 | P | E | 14.0073000000	52cb7ad6-e0e7-11e9-9900-7e2abb81f267			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y		1	ENI	Put	
-1	VALE ADR REPTG	Y	VALE SA ADR	VALE SA ADR	5a8ce8e8-1f2e-11e9-a2d0-b3645e528b7a	US91912E1055	0D9785	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	VALE	Equity share	
-1		Y	RDRW	RDRW	bf9fe05a-4e74-11ea-4f99-bcd7c90d42a7	IL0010834765		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	RDWR	Equity share	
-1	BI CW CALL UNICREDIT 11,5 E 060921	Y	I06528	I06528	b3e293e0-90e6-11ea-b430-b3e2b66d25c3	IT0005410805	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	UCG	Call warrant	
-1		Y	OPT_SX6E MAR23 CATM - 4061	OPT_SX6E MAR23 CATM - 4061 | 29 MAR 23 | C | E | 260.2100000000	bbc24258-9e9d-11ea-a0a0-6b77645bee53			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SX6E	Call	
-1	OESX 202112 P 3500	Y	OESX 202112 P 3500	OESX 202112 P 3500 | 17 DEC 21 | P | E | 3500.0000000000	f449097e-1f30-11e9-a2d0-b3645e528b7a	DE000P927A46		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		10	OPEICS	Y		1	SX5E	Put	
-1	UCG0X6	Y	UCG0X6	UCG0X6 | 18 DEC 20 | P | A | 6.0000000000	4cb7b160-1f30-11e9-a2d0-b3645e528b7a	IT0014894999		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		500	OPASPS	Y		1	UCG	Put	
-1	OEXD 202412 C 110	Y	OEXD 202412 C 110	OEXD 202412 C 110 | 20 DEC 24 | C | E | 110.0000000000	f9130aa4-1f30-11e9-a2d0-b3645e528b7a	DE000C4TDK73		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		100	OCEFCS	Y		1	FEXD	Call	
-1	OESX 202112 C 3500	Y	OESX 202112 C 3500	OESX 202112 C 3500 | 17 DEC 21 | C | E | 3500.0000000000	f44903de-1f30-11e9-a2d0-b3645e528b7a	DE000C93AT03		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		10	OCEICS	Y		1	SX5E	Call	
-1	NOA3 202012 C 4.5	Y	NOA3 202012 C 4.5	NOA3 202012 C 4.5 | 18 DEC 20 | C | A | 4.5000000000	704549ea-ff94-11e9-bf90-2c33283b2cf8	DE000C4LTNT8		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		100	OCASPS	Y		1	NOA3	Call	
-1		Y	MERCK & CO USD	MERCK & CO USD	250c5dde-514c-11e9-b8d0-ec23cf8de3db	US58933Y1055		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	MRK.N	Equity share	
-1		Y	SD3E OCT24 C100 BOND	SD3E OCT24 C100 BOND | 29 OCT 24 | C | E | 2177.0900000000	7da146f2-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SD3E	Call	
-1	NOVANTA ORD	Y	NOVANTA ORD	NOVANTA ORD	5aebd2c2-1f2e-11e9-a2d0-b3645e528b7a	CA67000B1040	0B2650	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	NOVT	Equity share	
-1		N	BYG MAR22 CALL 17.505 OTC - EPSILON	BYG MAR22 CALL 17.505 OTC - EPSILON | 14 MAR 22 | C | E | 17.5050000000	bc650836-7710-11e9-9400-98972329be46			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	FR0000120503	1	BYG	Call	27161551
-1		Y	OPT_SPX DEC21 CATM - 3627	OPT_SPX DEC21 CATM - 3627 | 23 DEC 21 | C | E | 2078.3600000000	bb60309a-9e9d-11ea-a0a0-6b77645bee53			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SPX	Call	
-1	MCDONALD'S	Y	MCDONALD'S CORP EUR	MCDONALD'S CORP EUR	e35a6f36-1f2b-11e9-a2d0-b3645e528b7a	US5801351017	McDonald's Corp.	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	MCD	Equity share	
-1	BIOGEN ORD	Y	BIOGEN USD	BIOGEN USD	5b09d9c0-1f2e-11e9-a2d0-b3645e528b7a	US09062X1037	0B7373	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	BIIB-U	Equity share	
-1	MIBO0L25000	Y	MIBO0L25000	MIBO0L25000 | 18 DEC 20 | C | E | 25000.0000000000	4c1dce6a-1f30-11e9-a2d0-b3645e528b7a	IT0012710130		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		2.5	OCEICS	Y		1	FTMIB	Call	
-1	FCA0X5	Y	FCA0X5	FCA0X5 | 18 DEC 20 | P | A | 5.0000000000	1996aee8-68e6-11ea-b590-6fff5ca3048c	IT0016766013		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		500	OPASPS	Y		1	FCA	Put	
-1	RYMAN HSPTY PROP	Y	RYMAN HSPTY PROP	RYMAN HSPTY PROP	251050e2-514c-11e9-b8d0-ec23cf8de3db	US78377T1079		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	RHP	Equity share	
-1		Y	Sogou	Sogou	e9786072-3608-11ea-221c-d74f383f2d96	US83409V1044		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	SOGO	Equity share	
-1	CDK GLOBAL ORD	Y	CDK GLOBAL ORD	CDK GLOBAL ORD	5a71df58-1f2e-11e9-a2d0-b3645e528b7a	US12508E1010	0B5939	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	CDK	Equity share	
-1	QQQ Mar1 230.0 C	Y	QQQ Mar1 230.0 C	QQQ Mar1 230.0 C | 19 MAR 21 | C | A | 230.0000000000	cc066792-2090-11ea-8b90-eb1dc31f68ee			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		100	OCASPX	Y		1	QQQ	Call	
-1	EDP ORD	Y	EDP	EDP	5a63c30a-1f2e-11e9-a2d0-b3645e528b7a	PTEDP0AM0009	0D9596	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	EDP	Equity share	
-1	BI CW CALL GENERALI ASS 22 E 071220	Y	I05869	I05869	406451e0-1659-11ea-b3f0-689a4e2fd020	IT0005392318	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	G	Call warrant	
-1		N	DCX FEB23 CALL 26.625 OTC - EPSILON	DCX FEB23 CALL 26.625 OTC - EPSILON | 13 FEB 23 | C | E | 26.6250000000	c1216252-7710-11e9-9400-98972329be46			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	DE0007100000	1	DAI	Call	26855227
-1		Y	FTMIB NOV24 P100 BOND	FTMIB NOV24 P100 BOND | 06 NOV 24 | P | E | 21219.1400000000	b23f134c-7710-11e9-9400-98972329be46			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y		1	FTMIB	Put	
-1	OESB 202012 C 65	Y	OESB 202012 C 65	OESB 202012 C 65 | 18 DEC 20 | C | E | 65.0000000000	4dd149d0-254c-11ea-af50-2dba816f6810	DE000C4SHWB7		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		50	OCEICS	Y		1	SX7E	Call	
-1		N	DCX FEB22 CALL 26.625 OTC - EPSILON	DCX FEB22 CALL 26.625 OTC - EPSILON | 11 FEB 22 | C | E | 26.6250000000	c1215032-7710-11e9-9400-98972329be46			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	DE0007100000	1	DAI	Call	26855226
-1		Y	EP3 SXDP SEPT20 BDT CALL 100 BOND	EP3 SXDP SEPT20 BDT CALL 100 BOND | 23 SEP 20 | C | E | 740.8100000000	822f9e1c-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SXDP	Call	
-1		Y	0_EUR_UTIL C 346.12 25 - 5691	0_EUR_UTIL C 346.12 25 - 5691 | 05 JUN 25 | C | E | 346.1200000000	308183fe-aa7b-11ea-a190-a92e01336631			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	IPB_JUN25_SX6E_CATM	1	SX6E	Call	
-1		Y	Fastly	Fastly	f833e98d-2d70-11ea-f47a-e4f7cfc1999a	US31188V1008		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	FSLY	Equity share	
