Bof_20200828
AMERICAN_EUROPEAN	CURRENCY	DEALID_FE	DELIVERY_DATE	DESCRIPTION	EXERCISE_STYLE	EXPIRY	EXPIRY_LABEL	F_CALL_PUT	F_CASH_DELIVERY	F_QUANTO	FORWARD_START_DATE	FORWARD_START_STYLE	INSTRUMENTID_FE	LAST_TRADING_DATE	LOTSIZE	PORTFOLIOID	REF_DATE	SEC_CATEGORY	SEC_GROUP	SEC_TYPE	STARTDATE	STRIKE	TRADE_DATE	UNDERLYINGID	FORWARD_START_END_DATE	IS_FORWARD_START	QUANTO_CURR	NOMINAL	DIVIDENDID_FE	TBRICKS_INSTRUMENT_ID	TBRICKS_UNDERLYING_ID	TBRICKS_DIVIDEND_ID	INITIAL_PRICE	ISSUE_ID
E	EUR	-1		OESX 202112 P 3200	E	2021-12-17	DEC 21	P	C			0	OESX 202112 P 3200 | 17 DEC 21 | P | E | 3200.0000000000		10		2020-08-28	Put	Equities	Options		3200		FESX 202009 | SEP 20		N			ESTX 50 PR	f448bf32-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		OEDV 202312 P 1900	E	2023-12-15	DEC 23	P	C			0	OEDV 202312 P 1900 | 15 DEC 23 | P | E | 1900.0000000000		10		2020-08-28	Put	Equities	Options		1900		ESTX SD 30 PR		N			ESTX SD 30 PR	ff76b74c-1f30-11e9-a2d0-b3645e528b7a	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2020-09-23	SEP 20	C	C			0	EP3 SXDP SEPT20 BDT CALL 144 | 23 SEP 20 | C | E | 1066.7664000000		1		2020-08-28	Call	Equities	Options		1066.7664		STXE 600 HECR PR		N			STXE 600 HECR PR	82307cce-62b4-11e9-b160-4ad6f9df0bf5	7d17ee58-5151-11e9-b8d0-ec23cf8de3db	7d17ee58-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		OESX 202212 P 1500	E	2022-12-16	DEC 22	P	C			0	OESX 202212 P 1500 | 16 DEC 22 | P | E | 1500.0000000000		10		2020-08-28	Put	Equities	Options		1500		FESX 202009 | SEP 20		N			ESTX 50 PR	f448b492-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2020-09-07	SEP 20	P	C			0	SX7E JUL22 P75 | 07 SEP 20 | P | E | 96.4200000000		1		2020-08-28	Put	Equities	Options		96.42		FESB 202009 | SEP 20		N			ESTX BNK PR	85987506-62b4-11e9-b160-4ad6f9df0bf5	4997fdf0-254c-11ea-af50-2dba816f6810	7d17bed8-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		OESX 202012 C 3000	E	2020-12-18	DEC 20	C	C			0	OESX 202012 C 3000 | 18 DEC 20 | C | E | 3000.0000000000		10		2020-08-28	Call	Equities	Options		3000		FESX 202009 | SEP 20		N			ESTX 50 PR	f380b4ba-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		OESX 202012 P 3600	E	2020-12-18	DEC 20	P	C			0	OESX 202012 P 3600 | 18 DEC 20 | P | E | 3600.0000000000		10		2020-08-28	Put	Equities	Options		3600		FESX 202009 | SEP 20		N			ESTX 50 PR	f3811b1c-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1			A	2022-12-16	DEC 22	P	P			0	1_TOT X40 Dec22 - OTC - STRUTT | 16 DEC 22 | P | A | 40.0000000000		1		2020-08-28	Put	Equities	Options		40		TOTAL		N			TOTAL	c2ff1146-7710-11e9-9400-98972329be46	ef9c7be6-1f2a-11e9-a2d0-b3645e528b7a	ef9c7be6-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		BI CW CALL AZIMUT 26,5 E 070920	E	2020-09-07	SEP 20	C	C			0	I05887		0.1		2020-08-28	Warrants Call	Equities	Rights		26.5		AZM		N			AZM	407a27f4-1659-11ea-b3f0-689a4e2fd020	ef9e7360-1f2a-11e9-a2d0-b3645e528b7a	ef9e7360-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		ATL0J18	A	2020-10-16	OCT 20	C	P			0	ATL0J18 | 16 OCT 20 | C | A | 18.0000000000		500		2020-08-28	Call	Equities	Options		18		ATL		N			ATL	47982604-ca4e-11ea-bfb0-7047c6039bd4	efa0e424-1f2a-11e9-a2d0-b3645e528b7a	efa0e424-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		CNHI0I6.60	A	2020-09-18	SEP 20	C	P			0	CNHI0I6.60 | 18 SEP 20 | C | A | 6.6000000000		500		2020-08-28	Call	Equities	Options		6.6000000000000005		CNHI		N			CNHI	4c060fea-4c9e-11ea-99d0-bfc61c3611a0	efa48962-1f2a-11e9-a2d0-b3645e528b7a	efa48962-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		ENI2L14	A	2022-12-16	DEC 22	C	P			0	ENI2L14 | 16 DEC 22 | C | A | 14.0000000000		500		2020-08-28	Call	Equities	Options		14		ENI		N			ENI	98be18dc-494d-11e9-9970-3027219c6795	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		BI CW CALL STM 26,5 E 071220	E	2020-12-07	DEC 20	C	C			0	I05968		0.1		2020-08-28	Warrants Call	Equities	Rights		26.5		STM		N			STM	407c3a12-1659-11ea-b3f0-689a4e2fd020	ef9fb0b8-1f2a-11e9-a2d0-b3645e528b7a	ef9fb0b8-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2023-10-23	OCT 23	C	C			0	SD3E OCT23 CALL0 BOND | 23 OCT 23 | C | E | .0001000000		1		2020-08-28	Call	Equities	Options		0.0001		ESTX SD 30 PR		N			ESTX SD 30 PR	712d3354-62b4-11e9-b160-4ad6f9df0bf5	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		BI CW CALL RENAULT 47 E 010321	E	2021-03-01	MAR 21	C	C			0	I06106		0.1		2020-08-28	Warrants Call	Equities	Rights		47		RENAULT		N			RENAULT	d3ac5224-5211-11ea-8640-38c7f938b954	ef9e4db8-1f2a-11e9-a2d0-b3645e528b7a	ef9e4db8-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		MIBO1C19500	E	2021-03-19	MAR 21	C	C			0	MIBO1C19500 | 19 MAR 21 | C | E | 19500.0000000000		2.5		2020-08-28	Call	Equities	Options		19500		FIB0I | SEP 20		N			FTSE MIB	3e674e14-6e66-11ea-9690-7ace7c43a1ba	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		BMPS0I1.90	A	2020-09-18	SEP 20	C	P			0	BMPS0I1.90 | 18 SEP 20 | C | A | 1.9000000000		100		2020-08-28	Call	Equities	Options		1.9000000000000001		BMPS		N			BMPS	88ee9a92-ddc9-11e9-9eb0-e7766f5ef7bc	ef9ee3e0-1f2a-11e9-a2d0-b3645e528b7a	ef9ee3e0-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		BAMI0X2.10	A	2020-12-18	DEC 20	P	P			0	BAMI0X2.10 | 18 DEC 20 | P | A | 2.1000000000		1000		2020-08-28	Put	Equities	Options		2.1		BAMI		N			BAMI	01831fb0-2554-11ea-af50-2dba816f6810	ef9d1268-1f2a-11e9-a2d0-b3645e528b7a	ef9d1268-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2024-04-24	APR 24	C	C			0	OPT_CERT SD3E APR26 BDT C66.66 5Y - 4954 | 24 APR 24 | C | E | 1363.5535000000		1		2020-08-28	Call	Equities	Options		1363.5535		ESTX SD 30 PR		N			ESTX SD 30 PR	bc623772-9e9d-11ea-a0a0-6b77645bee53	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		MIBO0L17500	E	2020-12-18	DEC 20	C	C			0	MIBO0L17500 | 18 DEC 20 | C | E | 17500.0000000000		2.5		2020-08-28	Call	Equities	Options		17500		FIB0I | SEP 20		N			FTSE MIB	97cd4994-61d3-11ea-bc20-eddd0e07b602	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2022-04-28	APR 22	C	C			0	OPT_SX5E APR22 C CAP - 3727 | 28 APR 22 | C | E | 4178.9298000000		1		2020-08-28	Call	Equities	Options		4178.9298		FESX 202009 | SEP 20		N			ESTX 50 PR	bb7a3d0a-9e9d-11ea-a0a0-6b77645bee53	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2023-11-13	NOV 23	P	C			0	SX5E NOV23 P100 BOND CREDEM | 13 NOV 23 | P | E | 3385.7800000000		1		2020-08-28	Put	Equities	Options		3385.78		FESX 202009 | SEP 20		N			ESTX 50 PR	bf0b01b2-7710-11e9-9400-98972329be46	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		OESX 202212 P 4000	E	2022-12-16	DEC 22	P	C			0	OESX 202212 P 4000 | 16 DEC 22 | P | E | 4000.0000000000		10		2020-08-28	Put	Equities	Options		4000		FESX 202009 | SEP 20		N			ESTX 50 PR	f44b8fb4-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2025-12-23	DEC 25	P	C			0	EP CED DEC25 SX5E DEC25 PUT100 BOND | 23 DEC 25 | P | E | 2986.5300000000		1		2020-08-28	Put	Equities	Options		2986.5299999999997		FESX 202009 | SEP 20		N			ESTX 50 PR	7bb5b0ee-62b4-11e9-b160-4ad6f9df0bf5	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		STM0I32	A	2020-09-18	SEP 20	C	P			0	STM0I32 | 18 SEP 20 | C | A | 32.0000000000		500		2020-08-28	Call	Equities	Options		32		STM		N			STM DIVIDENDS	b1e1b340-10e5-11ea-8aa0-82174594fdd7	ef9fb0b8-1f2a-11e9-a2d0-b3645e528b7a	ebcbdc28-e9af-11e9-993e-529049f1f1bb	0	
E	EUR	-1		OESB 202010 C 67.5	E	2020-10-16	OCT 20	C	C			0	OESB 202010 C 67.5 | 16 OCT 20 | C | E | 67.5000000000		50		2020-08-28	Call	Equities	Options		67.5		FESB 202009 | SEP 20		N			ESTX BNK PR	677098b2-ca12-11ea-bfb0-7047c6039bd4	4997fdf0-254c-11ea-af50-2dba816f6810	7d17bed8-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2025-05-13	MAY 25	C	C			0	SX5E MAY25 C0 BOND | 13 MAY 25 | C | E | .0001000000		1		2020-08-28	Call	Equities	Options		0.0001		FESX 202009 | SEP 20		N			ESTX 50 PR	bf05f79e-7710-11e9-9400-98972329be46	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		OEXD 202212 C 80	E	2022-12-16	DEC 22	C	C			0	OEXD 202212 C 80 | 16 DEC 22 | C | E | 80.0000000000		100		2020-08-28	Call	Equities	Options		80		FEXD 202212 | DEC 22		N			FEXD 202012 | DEC 20	f447ff98-1f30-11e9-a2d0-b3645e528b7a	f383e3c4-1f30-11e9-a2d0-b3645e528b7a	f3731ee0-1f30-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1			A	2022-12-16	DEC 22	P	P			0	ENI X12 Dec22 - OTC - STRUTT | 16 DEC 22 | P | A | 12.0000000000		1		2020-08-28	Put	Equities	Options		12		ENI		N			ENI	b9127b7e-4680-11ea-8300-9e19aa31e6f4	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		BI CW CALL AZIMUT 16 E 070920	E	2020-09-07	SEP 20	C	C			0	I06387		0.1		2020-08-28	Warrants Call	Equities	Rights		16		AZM		N			AZM	b39a61b0-90e6-11ea-b430-b3e2b66d25c3	ef9e7360-1f2a-11e9-a2d0-b3645e528b7a	ef9e7360-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2024-01-24	JAN 24	C	C			0	SX5E JAN24 CATM | 24 JAN 24 | C | E | 3159.4300000000		1		2020-08-28	Call	Equities	Options		3159.43		FESX 202009 | SEP 20		N			ESTX 50 PR	7e8bc3d0-62b4-11e9-b160-4ad6f9df0bf5	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2025-01-29	JAN 25	C	C			0	OPT_EP CED FTMIB JAN25 C50 6Y - 4842 | 29 JAN 25 | C | E | 9885.7750000000		1		2020-08-28	Call	Equities	Options		9885.775		FIB0I | SEP 20		N			FTSE MIB	bc42b9b0-9e9d-11ea-a0a0-6b77645bee53	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2022-12-16	DEC 22	P	C			0	OTC SD3E P1800 DEC22 - EQ STRUCT | 16 DEC 22 | P | E | 1800.0000000000		1		2020-08-28	Put	Equities	Options		1800		ESTX SD 30 PR		N			ESTX SD 30 PR	bbe39cd8-7710-11e9-9400-98972329be46	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		AGL0U5.60	A	2020-09-18	SEP 20	P	P			0	AGL0U5.60 | 18 SEP 20 | P | A | 5.6000000000		500		2020-08-28	Put	Equities	Options		5.6000000000000005		AGL		N			AGL	758b994c-5c53-11ea-a7c0-339eae0b4931	efa2462a-1f2a-11e9-a2d0-b3645e528b7a	efa2462a-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2022-07-07	JUL 22	P	C			0	EPC ENEL JULY22 PUT100 BOND | 07 JUL 22 | P | E | 4.8613000000		1		2020-08-28	Put	Equities	Options		4.8613		ENEL		N			ENEL	76f3da68-62b4-11e9-b160-4ad6f9df0bf5	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		LOR 202106 C 300	A	2021-06-18	JUN 21	C	P			0	LOR 202106 C 300 | 18 JUN 21 | C | A | 300.0000000000		100		2020-08-28	Call	Equities	Options		300		L'OREAL		N			L'OREAL	e0c2ce54-b411-11ea-91c0-94d1ccfa987c	ef9beed8-1f2a-11e9-a2d0-b3645e528b7a	ef9beed8-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		BI CW CALL FTSE MIB 21000 E 190321	E	2021-03-19	MAR 21	C	C			0	I06347		0.0001		2020-08-28	Warrants Call	Equities	Rights		21000		FIB0I | SEP 20		N			FTSE MIB	b3d87cf2-90e6-11ea-b430-b3e2b66d25c3	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		ENI0L11.50	A	2020-12-18	DEC 20	C	P			0	ENI0L11.50 | 18 DEC 20 | C | A | 11.5000000000		500		2020-08-28	Call	Equities	Options		11.5		ENI		N			ENI	019a67ec-2554-11ea-af50-2dba816f6810	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		BI G0,1SLC19E070920	E	2020-09-07	SEP 20	C	C			0	I05695		0.1		2020-08-28	Warrants Call	Equities	Rights		19		G		N			G	a38c13e4-d5e9-11e9-ba50-35a1ce420b26	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2022-10-14	OCT 22	P	C			0	SX5E OCT22 P100 BOND | 14 OCT 22 | P | E | 3008.7200000000		1		2020-08-28	Put	Equities	Options		3008.7200000000003		FESX 202009 | SEP 20		N			ESTX 50 PR	77144d48-62b4-11e9-b160-4ad6f9df0bf5	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2024-03-13	MAR 24	C	C			0	DCX MAR24 CALL 27.57 OTC - EPSILON | 13 MAR 24 | C | E | 27.5700000000		1		2020-08-28	Call	Equities	Options		27.57		DAIMLER		N			DAIMLER	bc5e0fc2-7710-11e9-9400-98972329be46	efa14748-1f2a-11e9-a2d0-b3645e528b7a	efa14748-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		VO3 202212 P 100	A	2022-12-16	DEC 22	P	P			0	VO3 202212 P 100 | 16 DEC 22 | P | A | 100.0000000000		100		2020-08-28	Put	Equities	Options		100		VOLKSWAGEN PREF		N			VOLKSWAGEN PREF	fae678de-1f30-11e9-a2d0-b3645e528b7a	efa15aa8-1f2a-11e9-a2d0-b3645e528b7a	efa15aa8-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		AXA 202009 C 28	A	2020-09-18	SEP 20	C	P			0	AXA 202009 C 28 | 18 SEP 20 | C | A | 28.0000000000		100		2020-08-28	Call	Equities	Options		28		AXA		N			AXA	b487d216-ddc1-11e9-9eb0-e7766f5ef7bc	efa1213c-1f2a-11e9-a2d0-b3645e528b7a	efa1213c-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2024-06-27	JUN 24	P	C			0	SD3E JUN24 PATM BOND | 27 JUN 24 | P | E | 2040.9500000000		1		2020-08-28	Put	Equities	Options		2040.95		ESTX SD 30 PR		N			ESTX SD 30 PR	85f4b0c8-62b4-11e9-b160-4ad6f9df0bf5	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2025-06-24	JUN 25	C	C			0	FTMIB C 12917.659 25 - 5761 | 24 JUN 25 | C | E | 12917.6591840000		1		2020-08-28	Call	Equities	Options		12917.659184		FTSE MIB		N			FTSE MIB	76a747fe-bb6c-11ea-a390-a48e539180ad	7d286b02-5151-11e9-b8d0-ec23cf8de3db	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		ENI0L14	A	2020-12-18	DEC 20	C	P			0	ENI0L14 | 18 DEC 20 | C | A | 14.0000000000		500		2020-08-28	Call	Equities	Options		14		ENI		N			ENI	4e20d798-1f30-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		G2R8.40	A	2022-06-17	JUN 22	P	P			0	G2R8.40 | 17 JUN 22 | P | A | 8.4000000000		100		2020-08-28	Put	Equities	Options		8.4		G		N			G	98317cf6-494d-11e9-9970-3027219c6795	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		LHA 202106 C 24	A	2021-06-18	JUN 21	C	P			0	LHA 202106 C 24 | 18 JUN 21 | C | A | 24.0000000000		100		2020-08-28	Call	Equities	Options		24		LUFTHANSA		N			LUFTHANSA	fc2a65f2-1f30-11e9-a2d0-b3645e528b7a	ef9c9ffe-1f2a-11e9-a2d0-b3645e528b7a	ef9c9ffe-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		BI CW CALL AZIMUT 17 E 070920	E	2020-09-07	SEP 20	C	C			0	I06388		0.1		2020-08-28	Warrants Call	Equities	Rights		17		AZM		N			AZM	b3cff082-90e6-11ea-b430-b3e2b66d25c3	ef9e7360-1f2a-11e9-a2d0-b3645e528b7a	ef9e7360-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		BI CW CALL MEDIOBANCA 6,8 E 070920	E	2020-09-07	SEP 20	C	C			0	I06470		0.1		2020-08-28	Warrants Call	Equities	Rights		6.8		MB		N			MB	b3edfe60-90e6-11ea-b430-b3e2b66d25c3	ef9cb372-1f2a-11e9-a2d0-b3645e528b7a	ef9cb372-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2022-03-25	MAR 22	C	C			0	0_EUR_BANK C 65.822 22 - 5609 | 25 MAR 22 | C | E | 65.8220420000		1		2020-08-28	Call	Equities	Options		65.822042		FESB 202009 | SEP 20		N			ESTX BNK PR	23d2b320-73f4-11ea-8b40-9f5ca9b415b9	4997fdf0-254c-11ea-af50-2dba816f6810	7d17bed8-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		MB0X8	A	2020-12-18	DEC 20	P	P			0	MB0X8 | 18 DEC 20 | P | A | 8.0000000000		500		2020-08-28	Put	Equities	Options		8		MB		N			MB	9885bf0a-494d-11e9-9970-3027219c6795	ef9cb372-1f2a-11e9-a2d0-b3645e528b7a	ef9cb372-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		OESX 202612 C 2900	E	2026-12-18	DEC 26	C	C			0	OESX 202612 C 2900 | 18 DEC 26 | C | E | 2900.0000000000		10		2020-08-28	Call	Equities	Options		2900		FESX 202009 | SEP 20		N			ESTX 50 PR	f9f8a3e8-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2021-08-13	AUG 21	C	C			0	EPC ENI AUG22 CNP 3Y FLOOR | 13 AUG 21 | C | E | .1000000000		1		2020-08-28	Call	Equities	Options		0.1		ENI		N			ENI	734a98de-62b4-11e9-b160-4ad6f9df0bf5	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		BI CW CALL DEUTSCHE BANK 8 E 070920	E	2020-09-07	SEP 20	C	C			0	I05916		0.1		2020-08-28	Warrants Call	Equities	Rights		8		DEUTSCHE BANK		N			DEUTSCHE BANK	40719a12-1659-11ea-b3f0-689a4e2fd020	efa3973c-1f2a-11e9-a2d0-b3645e528b7a	efa3973c-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		MIBO0U21000	E	2020-09-18	SEP 20	P	C			0	MIBO0U21000 | 18 SEP 20 | P | E | 21000.0000000000		2.5		2020-08-28	Put	Equities	Options		21000		FIB0I | SEP 20		N			FIB0I | SEP 20	88b73c46-ddc9-11e9-9eb0-e7766f5ef7bc	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	0	
E	EUR	-1		BI CW CALL MEDIOBANCA 10 E 070920	E	2020-09-07	SEP 20	C	C			0	I06108		0.1		2020-08-28	Warrants Call	Equities	Rights		10		MB		N			MB	d385f0c0-5211-11ea-8640-38c7f938b954	ef9cb372-1f2a-11e9-a2d0-b3645e528b7a	ef9cb372-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		BI CW CALL SAIPEM 3,1 E 071220	E	2020-12-07	DEC 20	C	C			0	I06493		0.1		2020-08-28	Warrants Call	Equities	Rights		3.1		SPM		N			SPM	b3bb079e-90e6-11ea-b430-b3e2b66d25c3	efa1b1c4-1f2a-11e9-a2d0-b3645e528b7a	efa1b1c4-1f2a-11e9-a2d0-b3645e528b7a	0	
E	USD	-1			E	2021-12-23	DEC 21	C	C			0	SPX DEC21 CATM | 23 DEC 21 | C | E | 2078.3600000000		1		2020-08-28	Call	Equities	Options		2078.3599999999997		EMINI S&P SEP0 | SEP 20		N			S&P 500 INDEX	7f44a210-62b4-11e9-b160-4ad6f9df0bf5	93b981ba-9645-11e9-a180-91725b79faed	7d11f02a-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		FTE 202012 P 14	A	2020-12-18	DEC 20	P	P			0	FTE 202012 P 14 | 18 DEC 20 | P | A | 14.0000000000		100		2020-08-28	Put	Equities	Options		14		ORANGE		N			ORANGE	f4709660-1f30-11e9-a2d0-b3645e528b7a	efa43110-1f2a-11e9-a2d0-b3645e528b7a	efa43110-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		MIBO0L24000	E	2020-12-18	DEC 20	C	C			0	MIBO0L24000 | 18 DEC 20 | C | E | 24000.0000000000		2.5		2020-08-28	Call	Equities	Options		24000		FIB0I | SEP 20		N			FTSE MIB	4c082cb8-1f30-11e9-a2d0-b3645e528b7a	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		TIT1R0.48	A	2021-06-18	JUN 21	P	P			0	TIT1R0.48 | 18 JUN 21 | P | A | .4800000000		1000		2020-08-28	Put	Equities	Options		0.48000000000000004		TIT		N			TIT	4da23712-1f30-11e9-a2d0-b3645e528b7a	ef9e0240-1f2a-11e9-a2d0-b3645e528b7a	ef9e0240-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2027-05-26	MAY 27	C	C			0	0_EUR_SELDIV C 932.167 27 - 5680 | 26 MAY 27 | C | E | 932.1666060000		1		2020-08-28	Call	Equities	Options		932.166606		ESTX SD 30 PR		N			ESTX SD 30 PR	33add9aa-a10d-11ea-bed0-4cac5a82408b	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2022-03-03	MAR 22	C	C			0	SX7E MAR23 CNP 5Y FLOOR | 03 MAR 22 | C | E | 1.1801000000		1		2020-08-28	Call	Equities	Options		1.1801		FESB 202009 | SEP 20		N			ESTX BNK PR	7548bbfc-62b4-11e9-b160-4ad6f9df0bf5	4997fdf0-254c-11ea-af50-2dba816f6810	7d17bed8-5151-11e9-b8d0-ec23cf8de3db	0	
A	USD	-1		T Jan1 50.0 C	A	2021-01-15	JAN 21	C	P			0	T Jan1 50.0 C | 15 JAN 21 | C | A | 50.0000000000		100		2020-08-28	Call	Equities	Options		50		AT&T USD		N			AT&T USD	7d58ffb0-5151-11e9-b8d0-ec23cf8de3db	5b264420-1f2e-11e9-a2d0-b3645e528b7a	5b264420-1f2e-11e9-a2d0-b3645e528b7a	0	
E	USD	-1			E	2022-01-03	JAN 22	P	C			0	SPX JAN22 PUT 97 | 03 JAN 22 | P | E | 2606.9140000000		1		2020-08-28	Put	Equities	Options		2606.9139999999998		EMINI S&P SEP0 | SEP 20		N			S&P 500 INDEX	7e90bb24-62b4-11e9-b160-4ad6f9df0bf5	93b981ba-9645-11e9-a180-91725b79faed	7d11f02a-5151-11e9-b8d0-ec23cf8de3db	0	
