Bof_20200828
CLEARING_CENTER_NAME	CURRENCY	DESCRIPTION	F_QDIRTY	INSTRUMENTID_FE	ISIN	ISS_DATE	ISS_NUM	ISSUERID	LOTSIZE	MKT_SETTL_TYPE	REF_DATE	SEC_CATEGORY	SEC_GROUP	SEC_TYPE	UNDERLYINGID_FE	DIVIDENDID_FE	TBRICKS_INSTRUMENT_ID	TBRICKS_UNDERLYING_ID	TBRICKS_DIVIDEND_ID	F_IS_ETF
	EUR	ESTX 50 PR	0	ESTX 50 PR	EU0009658145		0		10	Cash	2020-08-28	Indices	Equities	Referential Instruments	ESTX 50 PR	ESTX 50 PR	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	N
	USD		0	Foundation Building Materials Inc	US3503921062		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Foundation Building Materials Inc	Foundation Building Materials Inc	12020a85-3097-11ea-01da-4705d5f13dae	12020a85-3097-11ea-01da-4705d5f13dae	12020a85-3097-11ea-01da-4705d5f13dae	N
	USD	BRUNSWICK CORP	0	BRUNSWICK CORP	US1170431092		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	BRUNSWICK CORP	BRUNSWICK CORP	25028458-514c-11e9-b8d0-ec23cf8de3db	25028458-514c-11e9-b8d0-ec23cf8de3db	25028458-514c-11e9-b8d0-ec23cf8de3db	N
	EUR	STXE 600 A&PP	0	STXE 600 A&PP	EU0009658681		0		50	Cash	2020-08-28	Indices	Equities	Referential Instruments	STXE 600 A&PP	STXE 600 A&PP	7d17dfd0-5151-11e9-b8d0-ec23cf8de3db	7d17dfd0-5151-11e9-b8d0-ec23cf8de3db	7d17dfd0-5151-11e9-b8d0-ec23cf8de3db	N
	EUR	MELIA HOTELS IN	0	MEL/AC 0,20	ES0176252718	2010-04-12	0	0A3675	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	MEL/AC 0,20	MEL/AC 0,20	5b1f34be-1f2e-11e9-a2d0-b3645e528b7a	5b1f34be-1f2e-11e9-a2d0-b3645e528b7a	5b1f34be-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	FOS	0	FOS	IT0005388217	2019-11-26	0	FOS	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	FOS	FOS	e5e40f34-100f-11ea-8670-14928b6a5c67	e5e40f34-100f-11ea-8670-14928b6a5c67	e5e40f34-100f-11ea-8670-14928b6a5c67	N
	USD	PARK HOTELS RES	0	PARK HOTELS RES	US7005171050	2018-01-24	0	0C0377	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	PARK HOTELS RES	PARK HOTELS RES	5a392078-1f2e-11e9-a2d0-b3645e528b7a	5a392078-1f2e-11e9-a2d0-b3645e528b7a	5a392078-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	SIGNIFY NV	0	SIGNIFY NV	NL0011821392	2016-06-17	0	0A9183	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	SIGNIFY NV	SIGNIFY NV	6e4bb768-1f2b-11e9-a2d0-b3645e528b7a	6e4bb768-1f2b-11e9-a2d0-b3645e528b7a	6e4bb768-1f2b-11e9-a2d0-b3645e528b7a	N
	USD	FIRST AMERICAN	0	FIRST AMERICAN	US31847R1023		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	FIRST AMERICAN	FIRST AMERICAN	250702da-514c-11e9-b8d0-ec23cf8de3db	250702da-514c-11e9-b8d0-ec23cf8de3db	250702da-514c-11e9-b8d0-ec23cf8de3db	N
	EUR	CELLULARLINE	0	CELL	IT0005244618	2017-03-15	0	CELLULARLINE	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	CELL	CELL	ef9c045e-1f2a-11e9-a2d0-b3645e528b7a	ef9c045e-1f2a-11e9-a2d0-b3645e528b7a	ef9c045e-1f2a-11e9-a2d0-b3645e528b7a	N
	USD	DOLLAR GENERAL	0	DOLLAR GNRL CORP	US2566771059	2018-01-18	0	0C3739	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	DOLLAR GNRL CORP	DOLLAR GNRL CORP	5a5aa43c-1f2e-11e9-a2d0-b3645e528b7a	5a5aa43c-1f2e-11e9-a2d0-b3645e528b7a	5a5aa43c-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	FIRSTENERGY ORD	0	FIRSTENERGY	US3379321074	2018-01-18	0	0C6607	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	FIRSTENERGY	FIRSTENERGY	5ad2e17c-1f2e-11e9-a2d0-b3645e528b7a	5ad2e17c-1f2e-11e9-a2d0-b3645e528b7a	5ad2e17c-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	INTESA SANPAOLO	0	ISP	IT0000072618	2008-11-10	0	INTESA SANPAOLO	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ISP	ISP	efa050ea-1f2a-11e9-a2d0-b3645e528b7a	efa050ea-1f2a-11e9-a2d0-b3645e528b7a	efa050ea-1f2a-11e9-a2d0-b3645e528b7a	N
	USD	HEICO ORD	0	HEICO CORP	US4228061093	2018-01-24	0	0C7436	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	HEICO CORP	HEICO CORP	5abe10d0-1f2e-11e9-a2d0-b3645e528b7a	5abe10d0-1f2e-11e9-a2d0-b3645e528b7a	5abe10d0-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	ELNCO ANML HLTH	0	Elanco Animal Health Inc	US28414H1032		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Elanco Animal Health Inc	Elanco Animal Health Inc	25859d70-514c-11e9-b8d0-ec23cf8de3db	25859d70-514c-11e9-b8d0-ec23cf8de3db	25859d70-514c-11e9-b8d0-ec23cf8de3db	N
	EUR	INDEL B	0	INDB	IT0005245508	2017-05-19	0	INDEL B	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	INDB	INDB	ef9ca7f6-1f2a-11e9-a2d0-b3645e528b7a	ef9ca7f6-1f2a-11e9-a2d0-b3645e528b7a	ef9ca7f6-1f2a-11e9-a2d0-b3645e528b7a	N
	USD	RALPH LAUREN CL	0	RALPH LAUREN COR	US7512121010	2018-01-18	0	0B9374	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	RALPH LAUREN COR	RALPH LAUREN COR	5b001b2e-1f2e-11e9-a2d0-b3645e528b7a	5b001b2e-1f2e-11e9-a2d0-b3645e528b7a	5b001b2e-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	NATURGY ENERGY	0	NATURGY ENERGY	ES0116870314	2005-12-15	0	GAGAC	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	NATURGY ENERGY	NATURGY ENERGY	343e75d0-1f2e-11e9-a2d0-b3645e528b7a	343e75d0-1f2e-11e9-a2d0-b3645e528b7a	343e75d0-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	LUVE	0	LUVE	IT0005107492	2015-07-09	0	LUVE	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	LUVE	LUVE	ef9ea894-1f2a-11e9-a2d0-b3645e528b7a	ef9ea894-1f2a-11e9-a2d0-b3645e528b7a	ef9ea894-1f2a-11e9-a2d0-b3645e528b7a	N
	GBP	INFORMA	0	INFORMA	GB00BMJ6DW54	2014-05-30	0	ININF	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	INFORMA	INFORMA	5ac66d2a-1f2e-11e9-a2d0-b3645e528b7a	5ac66d2a-1f2e-11e9-a2d0-b3645e528b7a	5ac66d2a-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	HP	0	HP EUR	US40434L1052	2015-11-12	0	HP Inc.	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	HP USD	HP USD	e35a23dc-1f2b-11e9-a2d0-b3645e528b7a	5af8149c-1f2e-11e9-a2d0-b3645e528b7a	5af8149c-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	RAI WAY	0	RWAY	IT0005054967	2014-11-19	0	RAI WAY	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	RWAY	RWAY	ef9f2f58-1f2a-11e9-a2d0-b3645e528b7a	ef9f2f58-1f2a-11e9-a2d0-b3645e528b7a	ef9f2f58-1f2a-11e9-a2d0-b3645e528b7a	N
	EUR	LYXOR FTSE IT MIDCAP PIR DR UCITS ETF AC	0	LYX FTSE ITALIA MID CAP - ITAMID	FR0011758085	2014-05-15	0	MULTI UNITS FRANCE	1	Cash	2020-08-28	Units	Equities	Equities	LYX FTSE ITALIA MID CAP - ITAMID	LYX FTSE ITALIA MID CAP - ITAMID	d0533972-ad5b-11e9-a010-dbedd71ff5a9	d0533972-ad5b-11e9-a010-dbedd71ff5a9	d0533972-ad5b-11e9-a010-dbedd71ff5a9	Y
	EUR	D'AMICO	0	DIS	LU0290697514	2008-11-10	0	D'AMICO INTERNATIONAL SHIPPING	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	DIS	DIS	ef9d2a5a-1f2a-11e9-a2d0-b3645e528b7a	ef9d2a5a-1f2a-11e9-a2d0-b3645e528b7a	ef9d2a5a-1f2a-11e9-a2d0-b3645e528b7a	N
	USD	QORVO ORD	0	QORVO INC ORD	US74736K1016	2018-01-18	0	0C2807	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	QORVO INC ORD	QORVO INC ORD	5a518f32-1f2e-11e9-a2d0-b3645e528b7a	5a518f32-1f2e-11e9-a2d0-b3645e528b7a	5a518f32-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	BCA FINNAT	0	BFE	IT0000088853	2008-11-10	0	BANCA FINNAT	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	BFE	BFE	ef9f0578-1f2a-11e9-a2d0-b3645e528b7a	ef9f0578-1f2a-11e9-a2d0-b3645e528b7a	ef9f0578-1f2a-11e9-a2d0-b3645e528b7a	N
	USD		0	Commerce Bancshares	US2005251036		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Commerce Bancshares	Commerce Bancshares	1201bc64-3097-11ea-01da-4705d5f13dae	1201bc64-3097-11ea-01da-4705d5f13dae	1201bc64-3097-11ea-01da-4705d5f13dae	N
	USD	SHERWIN WILLIAM	0	SHERWIN-WILLIAMS	US8243481061	2018-01-18	0	0C0556	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	SHERWIN-WILLIAMS	SHERWIN-WILLIAMS	5a8f3274-1f2e-11e9-a2d0-b3645e528b7a	5a8f3274-1f2e-11e9-a2d0-b3645e528b7a	5a8f3274-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	DASSAULT AVIATION	0	DASSAULT AVIATION	FR0000121725	2008-02-27	0	0D3968	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	DASSAULT AVIATION	DASSAULT AVIATION	6e460098-1f2b-11e9-a2d0-b3645e528b7a	6e460098-1f2b-11e9-a2d0-b3645e528b7a	6e460098-1f2b-11e9-a2d0-b3645e528b7a	N
	EUR	DEUTSCHE BANK	0	DEUTSCHE BANK	DE0005140008	2010-01-04	0	DEUTSCHE BANK AG	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	DEUTSCHE BANK	DEUTSCHE BANK	efa3973c-1f2a-11e9-a2d0-b3645e528b7a	efa3973c-1f2a-11e9-a2d0-b3645e528b7a	efa3973c-1f2a-11e9-a2d0-b3645e528b7a	N
	EUR	ADIDAS	0	ADIDAS	DE000A1EWWW0	2006-05-26	0	ADIDAS	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ADIDAS	ADIDAS	ef9d91a2-1f2a-11e9-a2d0-b3645e528b7a	ef9d91a2-1f2a-11e9-a2d0-b3645e528b7a	ef9d91a2-1f2a-11e9-a2d0-b3645e528b7a	N
	USD		0	Cincinnati Bell	US1718715022		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Cincinnati Bell	Cincinnati Bell	6e8ddc24-bd0a-11e9-a380-e80223fbc853	6e8ddc24-bd0a-11e9-a380-e80223fbc853	6e8ddc24-bd0a-11e9-a380-e80223fbc853	N
	EUR	INDITEX	0	INDITEX	ES0148396007	2016-10-19	0	INDITEX	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	INDITEX	INDITEX	ef9d6d62-1f2a-11e9-a2d0-b3645e528b7a	ef9d6d62-1f2a-11e9-a2d0-b3645e528b7a	ef9d6d62-1f2a-11e9-a2d0-b3645e528b7a	N
	USD	PNC FINANCIAL S	0	PNC FINL SVC	US6934751057	2018-01-18	0	0C5224	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	PNC FINL SVC	PNC FINL SVC	5a79dee2-1f2e-11e9-a2d0-b3645e528b7a	5a79dee2-1f2e-11e9-a2d0-b3645e528b7a	5a79dee2-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	TRUPANION ORD	0	TRUPANION ORD	US8982021060	2018-01-24	0	0C1267	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	TRUPANION ORD	TRUPANION ORD	5a55cdae-1f2e-11e9-a2d0-b3645e528b7a	5a55cdae-1f2e-11e9-a2d0-b3645e528b7a	5a55cdae-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	RWE	0	RWE	DE0007037129	2009-06-29	0	RWE	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	RWE	RWE	efa3419c-1f2a-11e9-a2d0-b3645e528b7a	efa3419c-1f2a-11e9-a2d0-b3645e528b7a	efa3419c-1f2a-11e9-a2d0-b3645e528b7a	N
	USD	SLM CORPORATION	0	SLM CORPORATION	US78442P1066		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	SLM CORPORATION	SLM CORPORATION	251074f0-514c-11e9-b8d0-ec23cf8de3db	251074f0-514c-11e9-b8d0-ec23cf8de3db	251074f0-514c-11e9-b8d0-ec23cf8de3db	N
	EUR	GENERALI ASS	0	G	IT0000062072	2008-11-10	0	GENERALI	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	G	G	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	N
	EUR	THE KRAFT HEINZ	0	THE KRFT HNZ CO EUR	US5007541064	2015-07-14	0	Kraft Heinz Co., The	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	THE KRFT HNZ CO USD	THE KRFT HNZ CO USD	e35a5ba4-1f2b-11e9-a2d0-b3645e528b7a	5b057cae-1f2e-11e9-a2d0-b3645e528b7a	5b057cae-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	HRC	US4314751029		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	HRC	HRC	764a38fa-20d5-11ea-dd87-419378699d92	764a38fa-20d5-11ea-dd87-419378699d92	764a38fa-20d5-11ea-dd87-419378699d92	N
	USD	L BRANDS ORD	0	L BRANDS INC	US5017971046	2018-01-18	0	0D0433	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	L BRANDS INC	L BRANDS INC	5aa19efa-1f2e-11e9-a2d0-b3645e528b7a	5aa19efa-1f2e-11e9-a2d0-b3645e528b7a	5aa19efa-1f2e-11e9-a2d0-b3645e528b7a	N
	GBP	ARROW GLOBAL	0	ARROW GLOBAL	GB00BDGTXM47	2013-10-08	0	ARARW	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ARROW GLOBAL	ARROW GLOBAL	5a7581ee-1f2e-11e9-a2d0-b3645e528b7a	5a7581ee-1f2e-11e9-a2d0-b3645e528b7a	5a7581ee-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	LivePerson	US5381461012		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	LivePerson	LivePerson	e2f37b42-4f35-11ea-0522-f1d79e91b88a	e2f37b42-4f35-11ea-0522-f1d79e91b88a	e2f37b42-4f35-11ea-0522-f1d79e91b88a	N
	EUR	B&C SPEAKERS	0	BEC	IT0001268561	2008-11-10	0	B&C SPEAKERS	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	BEC	BEC	ef9d32a2-1f2a-11e9-a2d0-b3645e528b7a	ef9d32a2-1f2a-11e9-a2d0-b3645e528b7a	ef9d32a2-1f2a-11e9-a2d0-b3645e528b7a	N
	USD	CVR ENERGY ORD	0	CVR ENERGY INC	US12662P1084	2018-01-25	0	0C0723	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	CVR ENERGY INC	CVR ENERGY INC	5b21889a-1f2e-11e9-a2d0-b3645e528b7a	5b21889a-1f2e-11e9-a2d0-b3645e528b7a	5b21889a-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	BRASKEM SA	US1055321053		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	BRASKEM SA	BRASKEM SA	25160636-514c-11e9-b8d0-ec23cf8de3db	25160636-514c-11e9-b8d0-ec23cf8de3db	25160636-514c-11e9-b8d0-ec23cf8de3db	N
	EUR	MOTOROLA SOLUTIONS	0	MOTOROLA SOL EUR	US6200763075	2000-02-16	0	Motorola Solutions Inc.	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	MOTOROLA SOL USD	MOTOROLA SOL USD	3417d68c-1f2e-11e9-a2d0-b3645e528b7a	5a835440-1f2e-11e9-a2d0-b3645e528b7a	5a835440-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	GLOBAL BLOOD TH	0	GLOBAL BLOOD TH	US37890U1088	2018-01-24	0	0C8049	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	GLOBAL BLOOD TH	GLOBAL BLOOD TH	5ad1baea-1f2e-11e9-a2d0-b3645e528b7a	5ad1baea-1f2e-11e9-a2d0-b3645e528b7a	5ad1baea-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	STITCH FIX CL A	0	STITCH FIX INC	US8608971078	2018-01-24	0	0E1424	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	STITCH FIX INC	STITCH FIX INC	5b17ba2c-1f2e-11e9-a2d0-b3645e528b7a	5b17ba2c-1f2e-11e9-a2d0-b3645e528b7a	5b17ba2c-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	PHILLIPS 66 ORD	0	Phillips 66	US7185461040	2018-01-15	0	0B6467	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Phillips 66	Phillips 66	5af7bc2c-1f2e-11e9-a2d0-b3645e528b7a	5af7bc2c-1f2e-11e9-a2d0-b3645e528b7a	5af7bc2c-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	TEVA PHARMA IND	0	TEVA PHRMA INDUS	US8816242098	2018-01-15	0	0D1330	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	TEVA PHRMA INDUS	TEVA PHRMA INDUS	5a71a6aa-1f2e-11e9-a2d0-b3645e528b7a	5a71a6aa-1f2e-11e9-a2d0-b3645e528b7a	5a71a6aa-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	Virgin Galactic Holdings	US92766K1060		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Virgin Galactic Holdings	Virgin Galactic Holdings	0a1ed2cf-5971-11ea-687b-91dd79bf2ab3	0a1ed2cf-5971-11ea-687b-91dd79bf2ab3	0a1ed2cf-5971-11ea-687b-91dd79bf2ab3	N
	USD	WW GRAINGER ORD	0	W W GRAINGER INC	US3848021040	2018-01-18	0	0C1805	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	W W GRAINGER INC	W W GRAINGER INC	5a4fac94-1f2e-11e9-a2d0-b3645e528b7a	5a4fac94-1f2e-11e9-a2d0-b3645e528b7a	5a4fac94-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	AKAMAI TECHNOLO	0	AKAMAI TECH INC	US00971T1016	2018-01-18	0	0C4971	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	AKAMAI TECH INC	AKAMAI TECH INC	5a75af8e-1f2e-11e9-a2d0-b3645e528b7a	5a75af8e-1f2e-11e9-a2d0-b3645e528b7a	5a75af8e-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	PGEN	US74017N1054		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	PGEN	PGEN	736cc2f5-9c22-11ea-ae57-130361979292	736cc2f5-9c22-11ea-ae57-130361979292	736cc2f5-9c22-11ea-ae57-130361979292	N
	EUR	PROSIEBENSAT1 MEDIA	0	PROSIEBENSAT	DE000PSM7770	2017-09-15	0	PROSIEBENSAT.1 MEDIA SE	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	PROSIEBENSAT	PROSIEBENSAT	ef9fb4a0-1f2a-11e9-a2d0-b3645e528b7a	ef9fb4a0-1f2a-11e9-a2d0-b3645e528b7a	ef9fb4a0-1f2a-11e9-a2d0-b3645e528b7a	N
	USD	CIENA ORD	0	CIENA CORPRATION USD	US1717793095	2018-01-25	0	0B5998	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	CIENA CORPRATION USD	CIENA CORPRATION USD	5ab1034a-1f2e-11e9-a2d0-b3645e528b7a	5ab1034a-1f2e-11e9-a2d0-b3645e528b7a	5ab1034a-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	CINTAS ORD	0	CINTAS ORD	US1729081059	2018-01-18	0	0C9688	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	CINTAS ORD	CINTAS ORD	5afdb7a8-1f2e-11e9-a2d0-b3645e528b7a	5afdb7a8-1f2e-11e9-a2d0-b3645e528b7a	5afdb7a8-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	TEXAS INSTRUMEN	0	TEXAS INSTRUMENT USD	US8825081040	2018-01-18	0	0A8044	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	TEXAS INSTRUMENT USD	TEXAS INSTRUMENT USD	5ad3bc46-1f2e-11e9-a2d0-b3645e528b7a	5ad3bc46-1f2e-11e9-a2d0-b3645e528b7a	5ad3bc46-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	ANHEUSER-BUSCH INBEV	0	INBEV	BE0974293251	2016-10-20	0	ANHEUSER-BUSCH INBEV	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	INBEV	INBEV	ef9d0a0c-1f2a-11e9-a2d0-b3645e528b7a	ef9d0a0c-1f2a-11e9-a2d0-b3645e528b7a	ef9d0a0c-1f2a-11e9-a2d0-b3645e528b7a	N
	USD	HILTON WORLDWID	0	HILTON WLDWD HLD	US43300A2033	2018-01-18	0	0B9375	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	HILTON WLDWD HLD	HILTON WLDWD HLD	5ad3a0c6-1f2e-11e9-a2d0-b3645e528b7a	5ad3a0c6-1f2e-11e9-a2d0-b3645e528b7a	5ad3a0c6-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	ArcBest Corp	US03937C1053		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ArcBest Corp	ArcBest Corp	2d5802db-5d79-11ea-23a4-aeca9a834493	2d5802db-5d79-11ea-23a4-aeca9a834493	2d5802db-5d79-11ea-23a4-aeca9a834493	N
	EUR	ENGIE	0	ENGIE	FR0010208488	2005-12-15	0	ENGIE	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ENGIE	ENGIE	efa315d2-1f2a-11e9-a2d0-b3645e528b7a	efa315d2-1f2a-11e9-a2d0-b3645e528b7a	efa315d2-1f2a-11e9-a2d0-b3645e528b7a	N
	USD	GLOBANT ORD	0	GLOBANT ORD	000000000000	2016-09-08	0	0A9179	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	GLOBANT ORD	GLOBANT ORD	5a41a9b4-1f2e-11e9-a2d0-b3645e528b7a	5a41a9b4-1f2e-11e9-a2d0-b3645e528b7a	5a41a9b4-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	KERING	0	KERING	FR0000121485	2010-01-04	0	KERING	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	KERING	KERING	ef9d618c-1f2a-11e9-a2d0-b3645e528b7a	ef9d618c-1f2a-11e9-a2d0-b3645e528b7a	ef9d618c-1f2a-11e9-a2d0-b3645e528b7a	N
	EUR	WFD UNIBAIL-RODAMCO	0	WFD UNIBAI	FR0013326246	2018-09-07	0	UNIBAIL-RODAMCO-WESTFIELD	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	WFD UNIBAI	WFD UNIBAI	ef9f632e-1f2a-11e9-a2d0-b3645e528b7a	ef9f632e-1f2a-11e9-a2d0-b3645e528b7a	ef9f632e-1f2a-11e9-a2d0-b3645e528b7a	N
	USD	FIRST SOLAR ORD	0	FIRST SOLAR	US3364331070	2018-01-15	0	0A8035	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	FIRST SOLAR	FIRST SOLAR	5a4d0926-1f2e-11e9-a2d0-b3645e528b7a	5a4d0926-1f2e-11e9-a2d0-b3645e528b7a	5a4d0926-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	DUNKIN BRD GRP	0	DUNKIN BRD GRP	US2655041000		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	DUNKIN BRD GRP	DUNKIN BRD GRP	7d31e4fc-5151-11e9-b8d0-ec23cf8de3db	7d31e4fc-5151-11e9-b8d0-ec23cf8de3db	7d31e4fc-5151-11e9-b8d0-ec23cf8de3db	N
	USD		0	NJR	US6460251068		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	NJR	NJR	24bb4834-322a-11ea-cbd3-f569ed533d96	24bb4834-322a-11ea-cbd3-f569ed533d96	24bb4834-322a-11ea-cbd3-f569ed533d96	N
	USD	AMEREN ORD	0	AMEREN CORP	US0236081024	2018-01-18	0	0B7588	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	AMEREN CORP	AMEREN CORP	5ac936c2-1f2e-11e9-a2d0-b3645e528b7a	5ac936c2-1f2e-11e9-a2d0-b3645e528b7a	5ac936c2-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	MEDTRONIC ORD	0	MEDTRONIC PLC	000000000000	2018-01-15	0	0C8351	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	MEDTRONIC PLC	MEDTRONIC PLC	5ad13bba-1f2e-11e9-a2d0-b3645e528b7a	5ad13bba-1f2e-11e9-a2d0-b3645e528b7a	5ad13bba-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	DELL	US24703L2025		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	DELL	DELL	7319b0a6-8551-11ea-b7e8-9b0947f592a0	7319b0a6-8551-11ea-b7e8-9b0947f592a0	7319b0a6-8551-11ea-b7e8-9b0947f592a0	N
	USD	TECHNOLOGY SELE	0	SPDR TECH SELECT	US81369Y8030	2018-01-25	0	0C2123	1	Cash	2020-08-28	ETF	Equities	Collective investment vehicles	SPDR TECH SELECT	SPDR TECH SELECT	5a9d6bb4-1f2e-11e9-a2d0-b3645e528b7a	5a9d6bb4-1f2e-11e9-a2d0-b3645e528b7a	5a9d6bb4-1f2e-11e9-a2d0-b3645e528b7a	Y
	EUR	ESTX BNK PR	0	ESTX BNK PR	EU0009658426		0		50	Cash	2020-08-28	Indices	Equities	Referential Instruments	ESTX BNK PR	ESTX BNK PR	7d17bed8-5151-11e9-b8d0-ec23cf8de3db	7d17bed8-5151-11e9-b8d0-ec23cf8de3db	7d17bed8-5151-11e9-b8d0-ec23cf8de3db	N
