Bof_20200828
CURRENCY	INSTRUMENT_FE	INSTRUMENTID_FE	TBRICKS_INSTRUMENT_ID	MFAMILY	MGROUP	MTYPE	PL_KEY_FE	PORTFOLIOID	POSITIONID	POSPRICE	POSPRICE_BUY	POSPRICE_SELL	QUANTITY	QUANTITY_BUY	QUANTITY_LIVE	QUANTITY_SELL	REF_DATE	TYPOLOGY	INVESTED	POSITION_CASHFLOW_ID	MARKET_NAME	MIC_JOIN_MKT_ATTR
EUR	OPT_SD3E JUL24 CATM - 4219	OPT_SD3E JUL24 CATM - 4219 | 29 JUL 24 | C | E | 2057.9700000000	bbd0187e-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	VOL_STCK_AA_PR	VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_SD3E JUL24 CATM - 4219 | 29 JUL 24 | C | E | 2057.9700000000 | XXXX | Internal	8.885582083053926			110197.00231200001	111055.12996800001		858.1276560000001	2020-08-28		979164.5093497593	VOL_STCK_AA_PR | OPT_SD3E JUL24 CATM - 4219 | 29 JUL 24 | C | E | 2057.9700000000	Internal	XXXX
EUR	OPT_SD3E NOV21 PATM - 3605	OPT_SD3E NOV21 PATM - 3605 | 23 NOV 21 | P | E | 1937.7400000000	603705e2-b093-11ea-bdb0-f7127f36688c	Equities	Options	Put	XXXX	VOL_STCK_AA_PR	VOL_STCK_AA_PR | EUR | Equities | Options | Put | OPT_SD3E NOV21 PATM - 3605 | 23 NOV 21 | P | E | 1937.7400000000 | XXXX | Internal	576.0792881236355			-32294.31557	66.05632		32360.37189	2020-08-28		-18604086.324005637	VOL_STCK_AA_PR | OPT_SD3E NOV21 PATM - 3605 | 23 NOV 21 | P | E | 1937.7400000000	Internal	XXXX
EUR	AMD EUR	AMD EUR	efa2c19a-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAH	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | AMD EUR | MTAH | BIT MTA	50.87348878237134			15021	57809		42788	2020-08-28		764170.6749999999	MTAINT | AMD EUR	BIT MTA	MTAH
EUR	LUFTHANSA	LUFTHANSA	ef9c9ffe-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAH	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | LUFTHANSA | MTAH | BIT MTA	9.618125002700541			-185148	322449		507597	2020-08-28		-1780776.6079999998	MTAINT | LUFTHANSA	BIT MTA	MTAH
EUR	HEIDELBERGCEMENT	HEIDELBERGCEMENT	ef9fb842-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAH	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | HEIDELBERGCEMENT | MTAH | BIT MTA	57.69043478260876			-874	10783		11657	2020-08-28		-50421.44000000006	MTAINT | HEIDELBERGCEMENT	BIT MTA	MTAH
EUR	VO3 X120 Dec22 - OTC - STRUTT	VO3 X120 Dec22 - OTC - STRUTT | 15 DEC 23 | P | A | 120.0000000000	afb434b2-4d99-11ea-8480-8ec09ba89a42	Equities	Options	Put	None	EQSSVOLOTC	EQSSVOLOTC | EUR | Equities | Options | Put | VO3 X120 Dec22 - OTC - STRUTT | 15 DEC 23 | P | A | 120.0000000000 | None | OTC Derivatives	15			50000	50000		0	2020-08-28		750000	EQSSVOLOTC | VO3 X120 Dec22 - OTC - STRUTT | 15 DEC 23 | P | A | 120.0000000000	OTC Derivatives	None
EUR	SIEMENS	SIEMENS	ef9f9150-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XETR	EQSSVOLOTC	EQSSVOLOTC | EUR | Equities | Equities | Common/Ordinary shares | SIEMENS | XETR | Xetra T7	116.54			-200000	0		200000	2020-08-28		-23308000	EQSSVOLOTC | SIEMENS	Xetra T7	XETR
EUR	ERG	ERG	efa14f7c-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAA	EQSSVOLOTC	EQSSVOLOTC | EUR | Equities | Equities | Common/Ordinary shares | ERG | MTAA | BIT MTA	19.29			170000	170000		0	2020-08-28		3279300	EQSSVOLOTC | ERG	BIT MTA	MTAA
EUR	AXA MAR23 CALL 11.586 OTC - EPSILON	AXA MAR23 CALL 11.586 OTC - EPSILON | 13 MAR 23 | C | E | 11.5860000000	bc5c6cc6-7710-11e9-9400-98972329be46	Equities	Options	Call	None	EQSSVOLOTC	EQSSVOLOTC | EUR | Equities | Options | Call | AXA MAR23 CALL 11.586 OTC - EPSILON | 13 MAR 23 | C | E | 11.5860000000 | None | OTC Derivatives	8.081365416623218			-6041.789999999999	2589.33		8631.119999999999	2020-08-28		-48825.91276049998	EQSSVOLOTC | AXA MAR23 CALL 11.586 OTC - EPSILON | 13 MAR 23 | C | E | 11.5860000000	OTC Derivatives	None
EUR	25643982	25643982 | 17 DEC 21 | C | E | 4.6000000000	b941c7e8-7710-11e9-9400-98972329be46	Equities	Options	Call	XXXX	EQSSVOLOTC	EQSSVOLOTC | EUR | Equities | Options | Call | 25643982 | 17 DEC 21 | C | E | 4.6000000000 | XXXX | OTC Derivatives	0			0	1000000		1000000	2020-08-28		-966700.0000000002	EQSSVOLOTC | 25643982 | 17 DEC 21 | C | E | 4.6000000000	OTC Derivatives	XXXX
EUR	ENI L13 Dec22 - OTC - STRUTT	ENI L13 Dec22 - OTC - STRUTT | 16 DEC 22 | C | A | 13.0000000000	34218c70-4db0-11ea-8480-8ec09ba89a42	Equities	Options	Call	None	EQSSVOLOTC	EQSSVOLOTC | EUR | Equities | Options | Call | ENI L13 Dec22 - OTC - STRUTT | 16 DEC 22 | C | A | 13.0000000000 | None | OTC Derivatives	0.7			750000	750000		0	2020-08-28		525000	EQSSVOLOTC | ENI L13 Dec22 - OTC - STRUTT | 16 DEC 22 | C | A | 13.0000000000	OTC Derivatives	None
EUR	I06344	I06344	b3967ca8-90e6-11ea-b430-b3e2b66d25c3	Equities	Rights	Warrants Call	SEDX	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Rights | Warrants Call | I06344 | SEDX | BIT SEDEX	0.26275			-10000	807500		817500	2020-08-28		-2627.5	EQ-INDEXVOL2 | I06344	BIT SEDEX	SEDX
EUR	OESX 202009 C 3700	OESX 202009 C 3700 | 18 SEP 20 | C | E | 3700.0000000000	b87be8ee-ddc1-11e9-9eb0-e7766f5ef7bc	Equities	Options	Call	XEUR	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OESX 202009 C 3700 | 18 SEP 20 | C | E | 3700.0000000000 | XEUR | Eurex NTA	12.5			2000	2000		0	2020-08-28		250000	EQ-INDEXVOL2 | OESX 202009 C 3700 | 18 SEP 20 | C | E | 3700.0000000000	Eurex NTA	XEUR
EUR	OPT_SX5E APR22 C CAP - 3727	OPT_SX5E APR22 C CAP - 3727 | 28 APR 22 | C | E | 4178.9298000000	bb7a3d0a-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX5E APR22 C CAP - 3727 | 28 APR 22 | C | E | 4178.9298000000 | XXXX | Internal	20.585369361064945			1879.327548	2126.338092		247.01054399999998	2020-08-28		38686.65172600451	EQ-INDEXVOL2 | OPT_SX5E APR22 C CAP - 3727 | 28 APR 22 | C | E | 4178.9298000000	Internal	XXXX
EUR	EPC SX5E JAN24 MB	EPC SX5E JAN24 MB	26fb3078-39b6-11e9-aa00-490041a9bcec	Equities	Miscellaneous	Combined Instruments	ETLX	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Miscellaneous | Combined Instruments | EPC SX5E JAN24 MB | ETLX | EuroTLX Equities	0			0	191		191	2020-08-28		-247216.82051229943	EQ-INDEXVOL2 | EPC SX5E JAN24 MB	EuroTLX Equities	ETLX
EUR	OPT_EPC SX5E MAR24 CCAP - 4896	OPT_EPC SX5E MAR24 CCAP - 4896 | 25 MAR 24 | C | E | 5016.7296000000	bc50def0-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_EPC SX5E MAR24 CCAP - 4896 | 25 MAR 24 | C | E | 5016.7296000000 | XXXX | Internal	16.98004324202369			9098.66958	9467.706527999999		369.0369480000001	2020-08-28		154495.80291328553	EQ-INDEXVOL2 | OPT_EPC SX5E MAR24 CCAP - 4896 | 25 MAR 24 | C | E | 5016.7296000000	Internal	XXXX
EUR	OPT_SX5E MAR23 C159 - 4031	OPT_SX5E MAR23 C159 - 4031 | 01 MAR 23 | C | E | 5381.6890000000	bbb47b00-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX5E MAR23 C159 - 4031 | 01 MAR 23 | C | E | 5381.6890000000 | XXXX | Internal	3.462210607102912			4179.970008	4415.1450239999995		235.17501599999997	2020-08-28		14471.936499069645	EQ-INDEXVOL2 | OPT_SX5E MAR23 C159 - 4031 | 01 MAR 23 | C | E | 5381.6890000000	Internal	XXXX
EUR	OPT_SX6E MAR23 P PROT - 4061	OPT_SX6E MAR23 P PROT - 4061 | 29 MAR 23 | P | E | 247.1995000000	bbc4404e-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Put	XXXX	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX6E MAR23 P PROT - 4061 | 29 MAR 23 | P | E | 247.1995000000 | XXXX | Internal	21.40530091478272			-17209.1779	2375.0048999999995		19584.1828	2020-08-28		-368367.63144552853	EQ-INDEXVOL2 | OPT_SX6E MAR23 P PROT - 4061 | 29 MAR 23 | P | E | 247.1995000000	Internal	XXXX
EUR	OPT_SD3E NOV21 P90 - 3605	OPT_SD3E NOV21 P90 - 3605 | 23 NOV 21 | P | E | 1743.9660000000	372ff4ba-b093-11ea-bdb0-f7127f36688c	Equities	Options	Put	XXXX	VOL_STCK_AA_PR	VOL_STCK_AA_PR | EUR | Equities | Options | Put | OPT_SD3E NOV21 P90 - 3605 | 23 NOV 21 | P | E | 1743.9660000000 | XXXX | Internal	388.5795463300338			32294.31557	32360.37189		66.05632	2020-08-28		12548910.493229546	VOL_STCK_AA_PR | OPT_SD3E NOV21 P90 - 3605 | 23 NOV 21 | P | E | 1743.9660000000	Internal	XXXX
EUR	OPT_SD3E NOV26 P90 - 5332	OPT_SD3E NOV26 P90 - 5332 | 18 NOV 26 | P | E | 1865.0340000000	bc8b80d2-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Put	XXXX	VOL_STCK_AA_PR	VOL_STCK_AA_PR | EUR | Equities | Options | Put | OPT_SD3E NOV26 P90 - 5332 | 18 NOV 26 | P | E | 1865.0340000000 | XXXX | Internal	849.4050341182383			30583.039440000004	30583.522005000003		0.482565	2020-08-28		25977387.65897263	VOL_STCK_AA_PR | OPT_SD3E NOV26 P90 - 5332 | 18 NOV 26 | P | E | 1865.0340000000	Internal	XXXX
EUR	OPT_SD3E JAN23 P95 - 4000	OPT_SD3E JAN23 P95 - 4000 | 27 JAN 23 | P | E | 1883.6790000000	bbb04ce2-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Put	XXXX	VOL_STCK_AA_PR	VOL_STCK_AA_PR | EUR | Equities | Options | Put | OPT_SD3E JAN23 P95 - 4000 | 27 JAN 23 | P | E | 1883.6790000000 | XXXX | Internal	621.633903461767			34154.876035999994	34545.733336		390.8573	2020-08-28		21231828.912511438	VOL_STCK_AA_PR | OPT_SD3E JAN23 P95 - 4000 | 27 JAN 23 | P | E | 1883.6790000000	Internal	XXXX
EUR	MICROSOFT EUR	MICROSOFT EUR	ef9d794c-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAH	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | MICROSOFT EUR | MTAH | BIT MTA	26.83782729804991			359	8026		7667	2020-08-28		9634.779999999917	MTAINT | MICROSOFT EUR	BIT MTA	MTAH
EUR	INTEL EUR	INTEL EUR	efa022c8-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAH	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | INTEL EUR | MTAH | BIT MTA	41.866468054558666			1393	18871		17478	2020-08-28		58319.99000000022	MTAINT | INTEL EUR	BIT MTA	MTAH
EUR	DAIMLER	DAIMLER	efa14748-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAH	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | DAIMLER | MTAH | BIT MTA	29.805486883376112			-7014	4262		11276	2020-08-28		-209055.68500000006	MTAINT | DAIMLER	BIT MTA	MTAH
EUR	MICROSOFT EUR	MICROSOFT EUR	ef9d794c-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XETR	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | MICROSOFT EUR | XETR | Xetra T7	490.64181818181885			121	7737		7616	2020-08-28		59367.66000000008	MTAINT | MICROSOFT EUR	Xetra T7	XETR
EUR	BMW FEB21 CALL36.58 OTC - EPSILON	BMW FEB21 CALL36.58 OTC - EPSILON | 11 FEB 21 | C | E | 36.5800000000	c1229bea-7710-11e9-9400-98972329be46	Equities	Options	Call	None	EQSSVOLOTC	EQSSVOLOTC | EUR | Equities | Options | Call | BMW FEB21 CALL36.58 OTC - EPSILON | 11 FEB 21 | C | E | 36.5800000000 | None | OTC Derivatives	37.07422071904971			-2323.678	2460.357		4784.035	2020-08-28		-86148.551052	EQSSVOLOTC | BMW FEB21 CALL36.58 OTC - EPSILON | 11 FEB 21 | C | E | 36.5800000000	OTC Derivatives	None
EUR	BYG MAR21 CALL 17.505 OTC - EPSILON	BYG MAR21 CALL 17.505 OTC - EPSILON | 15 MAR 21 | C | E | 17.5050000000	bc64bd04-7710-11e9-9400-98972329be46	Equities	Options	Call	None	EQSSVOLOTC	EQSSVOLOTC | EUR | Equities | Options | Call | BYG MAR21 CALL 17.505 OTC - EPSILON | 15 MAR 21 | C | E | 17.5050000000 | None | OTC Derivatives	13.93252282591748			-3998.8534999999993	1713.8		5712.653499999999	2020-08-28		-55714.11766625	EQSSVOLOTC | BYG MAR21 CALL 17.505 OTC - EPSILON | 15 MAR 21 | C | E | 17.5050000000	OTC Derivatives	None
EUR	BNP FEB23 CALL 21.065 OTC - EPSILON	BNP FEB23 CALL 21.065 OTC - EPSILON | 13 FEB 23 | C | E | 21.0650000000	c10a59ea-7710-11e9-9400-98972329be46	Equities	Options	Call	None	EQSSVOLOTC	EQSSVOLOTC | EUR | Equities | Options | Call | BNP FEB23 CALL 21.065 OTC - EPSILON | 13 FEB 23 | C | E | 21.0650000000 | None | OTC Derivatives	13.470180507464777			-4035.1293000000005	4272.49		8307.6193	2020-08-28		-54353.920041959995	EQSSVOLOTC | BNP FEB23 CALL 21.065 OTC - EPSILON | 13 FEB 23 | C | E | 21.0650000000	OTC Derivatives	None
EUR	OPT_EP CED FTMIB JAN25 C50 3Y - 4842	OPT_EP CED FTMIB JAN25 C50 3Y - 4842 | 25 JAN 22 | C | E | 9885.7750000000	bc3f8b3c-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_EP CED FTMIB JAN25 C50 3Y - 4842 | 25 JAN 22 | C | E | 9885.7750000000 | XXXX | Internal	8682.758160029442			-17.65779136	1.6702878720000003		19.328079232	2020-08-28		-153318.3320191374	EQ-INDEXVOL2 | OPT_EP CED FTMIB JAN25 C50 3Y - 4842 | 25 JAN 22 | C | E | 9885.7750000000	Internal	XXXX
EUR	OPT_CERT SD3E NOV25 BDT CALL50 6Y - 4791	OPT_CERT SD3E NOV25 BDT CALL50 6Y - 4791 | 25 NOV 24 | C | E | 952.7500000000	bc1c464a-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	VOL_STCK_AA_PR	VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_CERT SD3E NOV25 BDT CALL50 6Y - 4791 | 25 NOV 24 | C | E | 952.7500000000 | XXXX | Internal	324.22621388481707			2325.03963692	2365.21809524		40.17845832	2020-08-28		753838.7986107013	VOL_STCK_AA_PR | OPT_CERT SD3E NOV25 BDT CALL50 6Y - 4791 | 25 NOV 24 | C | E | 952.7500000000	Internal	XXXX
EUR	OPT_EPC SD3E NOV26 CNP 2Y FLOOR - 5332	OPT_EPC SD3E NOV26 CNP 2Y FLOOR - 5332 | 22 NOV 21 | C | E | .0001000000	bc8e32e6-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	VOL_STCK_AA_PR	VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_EPC SD3E NOV26 CNP 2Y FLOOR - 5332 | 22 NOV 21 | C | E | .0001000000 | XXXX | Internal	1347.496903327462			30583.039440000004	30583.522005000003		0.482565	2020-08-28		41210550.93974164	VOL_STCK_AA_PR | OPT_EPC SD3E NOV26 CNP 2Y FLOOR - 5332 | 22 NOV 21 | C | E | .0001000000	Internal	XXXX
EUR	OPT_SD3E MAY25 CATM - 4992	OPT_SD3E MAY25 CATM - 4992 | 06 MAY 25 | C | E | 1984.9900000000	bc681afc-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	VOL_STCK_AA_PR	VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_SD3E MAY25 CATM - 4992 | 06 MAY 25 | C | E | 1984.9900000000 | XXXX | Internal	14.580347469852553			2162.7318330000007	2421.1714860000006		258.4396530000001	2020-08-28		31533.381609251133	VOL_STCK_AA_PR | OPT_SD3E MAY25 CATM - 4992 | 06 MAY 25 | C | E | 1984.9900000000	Internal	XXXX
EUR	OPT_EPC SD3E SEP24 CATM - 4694	OPT_EPC SD3E SEP24 CATM - 4694 | 09 SEP 24 | C | E | 1958.8700000000	bbfd0320-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	VOL_STCK_AA_PR	VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_EPC SD3E SEP24 CATM - 4694 | 09 SEP 24 | C | E | 1958.8700000000 | XXXX | Internal	13.782402284223528			39395.13066	39739.206312		344.075652	2020-08-28		542959.5387956683	VOL_STCK_AA_PR | OPT_EPC SD3E SEP24 CATM - 4694 | 09 SEP 24 | C | E | 1958.8700000000	Internal	XXXX
EUR	OPT_SD3E MAR25 CCAP - 4482	OPT_SD3E MAR25 CCAP - 4482 | 26 MAR 25 | C | E | 3211.0560000000	bbe8af42-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	VOL_STCK_AA_PR	VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_SD3E MAR25 CCAP - 4482 | 26 MAR 25 | C | E | 3211.0560000000 | XXXX | Internal	0.4863468058339905			-16524.1940028	107.92701479999997		16632.1210176	2020-08-28		-8036.488972242962	VOL_STCK_AA_PR | OPT_SD3E MAR25 CCAP - 4482 | 26 MAR 25 | C | E | 3211.0560000000	Internal	XXXX
EUR	COMMERZBANK	COMMERZBANK	ef9f537a-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XETR	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | COMMERZBANK | XETR | Xetra T7	-7.3140401955458065			1841	98605		96764	2020-08-28		-13465.14799999983	MTAINT | COMMERZBANK	Xetra T7	XETR
EUR	SANOFI	SANOFI	efa3e2d2-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAH	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | SANOFI | MTAH | BIT MTA	87.3362950544845			-3579	7862		11441	2020-08-28		-312576.6	MTAINT | SANOFI	BIT MTA	MTAH
EUR	UNILEVER	UNILEVER	6e48a974-1f2b-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XAMS	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | UNILEVER | XAMS | Euronext Optiq	34.92013200851642			7045	42192		35147	2020-08-28		246012.32999999815	MTAINT | UNILEVER	Euronext Optiq	XAMS
EUR	AXA FEB26 CALL 10.91 OTC - EPSILON	AXA FEB26 CALL 10.91 OTC - EPSILON | 11 FEB 26 | C | E | 10.9100000000	c1076c44-7710-11e9-9400-98972329be46	Equities	Options	Call	None	EQSSVOLOTC	EQSSVOLOTC | EUR | Equities | Options | Call | AXA FEB26 CALL 10.91 OTC - EPSILON | 11 FEB 26 | C | E | 10.9100000000 | None | OTC Derivatives	6.879612132188252			-7791.009999999998	8249.32		16040.329999999998	2020-08-28		-53599.12691799998	EQSSVOLOTC | AXA FEB26 CALL 10.91 OTC - EPSILON | 11 FEB 26 | C | E | 10.9100000000	OTC Derivatives	None
EUR	AXA FEB25 CALL 10.91 OTC - EPSILON	AXA FEB25 CALL 10.91 OTC - EPSILON | 11 FEB 25 | C | E | 10.9100000000	c1071e60-7710-11e9-9400-98972329be46	Equities	Options	Call	None	EQSSVOLOTC	EQSSVOLOTC | EUR | Equities | Options | Call | AXA FEB25 CALL 10.91 OTC - EPSILON | 11 FEB 25 | C | E | 10.9100000000 | None | OTC Derivatives	6.71599249504236			-7791.009999999998	8249.32		16040.329999999998	2020-08-28		-52324.364688799964	EQSSVOLOTC | AXA FEB25 CALL 10.91 OTC - EPSILON | 11 FEB 25 | C | E | 10.9100000000	OTC Derivatives	None
EUR	ENI FEB24 CALL 7.675 OTC - EPSILON	ENI FEB24 CALL 7.675 OTC - EPSILON | 12 FEB 24 | C | E | 7.6750000000	c11e8488-7710-11e9-9400-98972329be46	Equities	Options	Call	None	EQSSVOLOTC	EQSSVOLOTC | EUR | Equities | Options | Call | ENI FEB24 CALL 7.675 OTC - EPSILON | 12 FEB 24 | C | E | 7.6750000000 | None | OTC Derivatives	7.790957224181154			-11074.922999999995	11726.380000000001		22801.302999999996	2020-08-28		-86284.25135409998	EQSSVOLOTC | ENI FEB24 CALL 7.675 OTC - EPSILON | 12 FEB 24 | C | E | 7.6750000000	OTC Derivatives	None
EUR	ENI FEB23 CALL 7.675 OTC - EPSILON	ENI FEB23 CALL 7.675 OTC - EPSILON | 13 FEB 23 | C | E | 7.6750000000	c11e71be-7710-11e9-9400-98972329be46	Equities	Options	Call	None	EQSSVOLOTC	EQSSVOLOTC | EUR | Equities | Options | Call | ENI FEB23 CALL 7.675 OTC - EPSILON | 13 FEB 23 | C | E | 7.6750000000 | None | OTC Derivatives	7.626008645884041			-11074.922999999995	11726.380000000001		22801.302999999996	2020-08-28		-84457.45855049998	EQSSVOLOTC | ENI FEB23 CALL 7.675 OTC - EPSILON | 13 FEB 23 | C | E | 7.6750000000	OTC Derivatives	None
EUR	G FEB22 CALL 7.775 OTC - EPSILON	G FEB22 CALL 7.775 OTC - EPSILON | 11 FEB 22 | C | E | 7.7750000000	c102c694-7710-11e9-9400-98972329be46	Equities	Options	Call	None	EQSSVOLOTC	EQSSVOLOTC | EUR | Equities | Options | Call | G FEB22 CALL 7.775 OTC - EPSILON | 11 FEB 22 | C | E | 7.7750000000 | None | OTC Derivatives	3.9078205199845346			-10932.478999999998	11575.56		22508.038999999997	2020-08-28		-42722.165770499996	EQSSVOLOTC | G FEB22 CALL 7.775 OTC - EPSILON | 11 FEB 22 | C | E | 7.7750000000	OTC Derivatives	None
EUR	MIBO1F19500	MIBO1F19500 | 18 JUN 21 | C | E | 19500.0000000000	9b6e1d36-b44d-11ea-91c0-94d1ccfa987c	Equities	Options	Call	XDMI	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Options | Call | MIBO1F19500 | 18 JUN 21 | C | E | 19500.0000000000 | XDMI | Borsa Italiana IDEM	1495			20	20		0	2020-08-28		74750	EQ-INDEXVOL2 | MIBO1F19500 | 18 JUN 21 | C | E | 19500.0000000000	Borsa Italiana IDEM	XDMI
EUR	OPT_SX5E NOV23 CCAP CREDEM - 5003	OPT_SX5E NOV23 CCAP CREDEM - 5003 | 13 NOV 23 | C | E | 4062.9360000000	e54e8b82-b094-11ea-bdb0-f7127f36688c	Equities	Options	Call	XXXX	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX5E NOV23 CCAP CREDEM - 5003 | 13 NOV 23 | C | E | 4062.9360000000 | XXXX | Internal	75.6424079594			791.4278988	791.4278988		0	2020-08-28		59865.511991480336	EQ-INDEXVOL2 | OPT_SX5E NOV23 CCAP CREDEM - 5003 | 13 NOV 23 | C | E | 4062.9360000000	Internal	XXXX
EUR	EP3 SX5E FEB22 PKB	EP3 SX5E FEB22 PKB	5e01593e-20c6-11e9-ae50-47deb3124dc8	Equities	Miscellaneous	Combined Instruments	ETLX	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SX5E FEB22 PKB | ETLX | EuroTLX Equities	0			0	25		25	2020-08-28		-154330.28054036945	EQ-INDEXVOL2 | EP3 SX5E FEB22 PKB	EuroTLX Equities	ETLX
EUR	FDIV 202009	FDIV 202009 | SEP 20	499795d6-254c-11ea-af50-2dba816f6810	Equities	Futures	Financial Futures	XEUR	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Futures | Financial Futures | FDIV 202009 | SEP 20 | XEUR | Eurex NTA	147.33			950	950		0	2020-08-28		27992700	EQ-INDEXVOL2 | FDIV 202009 | SEP 20	Eurex NTA	XEUR
USD	NVIDIA USD	NVIDIA USD	5b225612-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XNAS	RELATIVE09	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | NVIDIA USD | XNAS | Reuters Elektron	0			0	674		674	2020-08-28		13904.619999999995	RELATIVE09 | NVIDIA USD	Reuters Elektron	XNAS
USD	WALMART INC USD	WALMART INC USD	5a5d0ede-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XNYS	RELATIVE09	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | WALMART INC USD | XNYS | Reuters Elektron	0			0	56		56	2020-08-28		-38.07999999999902	RELATIVE09 | WALMART INC USD	Reuters Elektron	XNYS
EUR	AGEAS	AGEAS	ef9dd8ce-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAH	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | AGEAS | MTAH | BIT MTA	24.014465240641876			748	14264		13516	2020-08-28		17962.820000000123	MTAINT | AGEAS	BIT MTA	MTAH
EUR	BASF	BASF	efa3354e-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	ETLX	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | BASF | ETLX | EuroTLX Equities	64.57			260	260		0	2020-08-28		16788.2	MTAINT | BASF	EuroTLX Equities	ETLX
